년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,연도,월,권역,분기
2018-01,제주시,연동,빵 및 과자류 소매업,12593,216533400,55595923.86,2018,1,제주시 동권역,1/4분기
2018-01,제주시,연동,서양식 음식점업,9304,445791790,55595923.86,2018,1,제주시 동권역,1/4분기
2018-01,제주시,연동,스포츠 및 레크레이션 용품 임대업,4303,656403500,55595923.86,2018,1,제주시 동권역,1/4분기
2018-01,제주시,연동,일식 음식점업,4557,368670630,55595923.86,2018,1,제주시 동권역,1/4분기
2018-01,제주시,연동,중식 음식점업,5524,196660620,55595923.86,2018,1,제주시 동권역,1/4분기
2018-01,제주시,연동,한식 음식점업,82977,4197577626,55595923.86,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,관광 민예품 및 선물용품 소매업,543,46125650,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,기타 외국식 음식점업,90,2536000,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,비알콜 음료점업,4568,54389690,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,빵 및 과자류 소매업,1741,26984220,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,서양식 음식점업,553,20554920,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,스포츠 및 레크레이션 용품 임대업,392,118655200,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,일식 음식점업,117,23182000,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,중식 음식점업,403,12507000,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,오라동,한식 음식점업,21694,888857339,19417674.89,2018,1,제주시 동권역,1/4분기
2018-01,제주시,외도동,기타 외국식 음식점업,1081,28764000,10339083.3,2018,1,제주시 동권역,1/4분기
2018-01,제주시,외도동,비알콜 음료점업,744,10305950,10339083.3,2018,1,제주시 동권역,1/4분기
2018-01,제주시,외도동,빵 및 과자류 소매업,4038,57378173,10339083.3,2018,1,제주시 동권역,1/4분기
2018-01,제주시,외도동,서양식 음식점업,2665,69294920,10339083.3,2018,1,제주시 동권역,1/4분기
2018-01,제주시,외도동,스포츠 및 레크레이션 용품 임대업,105,4294000,10339083.3,2018,1,제주시 동권역,1/4분기
2018-01,제주시,외도동,일식 음식점업,494,41959000,10339083.3,2018,1,제주시 동권역,1/4분기
2018-01,제주시,외도동,중식 음식점업,1327,33449000,10339083.3,2018,1,제주시 동권역,1/4분기
2018-01,제주시,외도동,한식 음식점업,15486,609203315,10339083.3,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,관광 민예품 및 선물용품 소매업,1,20000,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,기타 수상오락 서비스업,1,300000,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,기타 외국식 음식점업,41,4042000,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,비알콜 음료점업,41,499500,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,빵 및 과자류 소매업,457,10143920,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,서양식 음식점업,359,7357500,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,스포츠 및 레크레이션 용품 임대업,57,7441000,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,일식 음식점업,245,42098000,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,중식 음식점업,442,13230500,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담일동,한식 음식점업,5196,302966484,8297165.637,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,관광 민예품 및 선물용품 소매업,10634,348004800,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,기타 외국식 음식점업,118,6408500,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,비알콜 음료점업,22376,204466220,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,빵 및 과자류 소매업,5439,60718330,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,서양식 음식점업,1997,67979380,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,스포츠 및 레크레이션 용품 임대업,86,7187000,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,일식 음식점업,2138,133579240,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,중식 음식점업,897,29567170,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,용담이동,한식 음식점업,35995,1262460085,18246425.72,2018,1,제주시 동권역,1/4분기
2018-01,제주시,우도면,비알콜 음료점업,598,12440700,1599777.085,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,우도면,빵 및 과자류 소매업,597,7649800,1599777.085,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,우도면,서양식 음식점업,1135,19538000,1599777.085,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,우도면,스포츠 및 레크레이션 용품 임대업,188,8940000,1599777.085,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,우도면,일식 음식점업,35,2991000,1599777.085,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,우도면,중식 음식점업,151,5425600,1599777.085,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,우도면,한식 음식점업,2952,111338350,1599777.085,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,이도일동,관광 민예품 및 선물용품 소매업,145,5127000,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,기타 수상오락 서비스업,18,621000,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,기타 외국식 음식점업,423,10110000,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,비알콜 음료점업,1125,14618490,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,빵 및 과자류 소매업,2808,48251828,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,서양식 음식점업,786,18233420,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,스포츠 및 레크레이션 용품 임대업,348,67976050,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,일식 음식점업,851,32160000,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,중식 음식점업,823,18299000,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도일동,한식 음식점업,10566,415041401,11734115.4,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,관광 민예품 및 선물용품 소매업,94,14575700,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,기타 외국식 음식점업,1654,74939434,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,비알콜 음료점업,15655,176711312,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,빵 및 과자류 소매업,13035,197438004,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,서양식 음식점업,8985,217968679,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,스포츠 및 레크레이션 용품 임대업,1035,155934360,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,일식 음식점업,5313,263032050,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,중식 음식점업,3255,104437000,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이도이동,한식 음식점업,82072,3422343253,61542277.26,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,관광 민예품 및 선물용품 소매업,150,3384000,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,기타 외국식 음식점업,287,3615000,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,비알콜 음료점업,695,8216060,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,빵 및 과자류 소매업,410,4668160,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,서양식 음식점업,507,8338660,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,스포츠 및 레크레이션 용품 임대업,125,4559400,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,일식 음식점업,23,679000,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,중식 음식점업,504,13591500,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,이호동,한식 음식점업,2260,140333384,4708526.847,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,관광 민예품 및 선물용품 소매업,318,18301000,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,기타 외국식 음식점업,422,11096500,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,비알콜 음료점업,1775,17447570,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,빵 및 과자류 소매업,1536,34873200,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,서양식 음식점업,1088,21880250,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,스포츠 및 레크레이션 용품 임대업,7334,1091253114,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,일식 음식점업,1091,40568500,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,중식 음식점업,607,18382500,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도일동,한식 음식점업,10106,319854553,3489566.8260000004,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,관광 민예품 및 선물용품 소매업,2,240000,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,기타 외국식 음식점업,1199,55272400,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,비알콜 음료점업,1736,24483330,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,빵 및 과자류 소매업,8423,122554639,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,서양식 음식점업,1603,36664800,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,스포츠 및 레크레이션 용품 임대업,737,61441300,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,일식 음식점업,1620,117259200,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,중식 음식점업,823,21004100,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,일도이동,한식 음식점업,30026,1221273978,30822257.35,2018,1,제주시 동권역,1/4분기
2018-01,제주시,조천읍,관광 민예품 및 선물용품 소매업,623,33753750,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,조천읍,기타 외국식 음식점업,623,17643500,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,조천읍,비알콜 음료점업,987,11594160,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,조천읍,빵 및 과자류 소매업,3974,61479244,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,조천읍,서양식 음식점업,3798,80982390,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,630,26294300,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,조천읍,일식 음식점업,916,96683512,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,조천읍,중식 음식점업,1213,37479750,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,조천읍,한식 음식점업,25014,1074695838,22137393.64,2018,1,제주시 동부권역,1/4분기
2018-01,제주시,추자면,기타 수상오락 서비스업,2,1240000,1796079.171,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,추자면,스포츠 및 레크레이션 용품 임대업,7,707000,1796079.171,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,추자면,중식 음식점업,85,3542000,1796079.171,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,추자면,한식 음식점업,559,47152500,1796079.171,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,관광 민예품 및 선물용품 소매업,55,5754200,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,기타 수상오락 서비스업,1,120000,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,비알콜 음료점업,74,2127400,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,빵 및 과자류 소매업,51,502500,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,서양식 음식점업,1245,30568800,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,스포츠 및 레크레이션 용품 임대업,13,328000,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,일식 음식점업,205,11169100,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,중식 음식점업,639,18934500,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한경면,한식 음식점업,5907,258442400,6465975.054,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,관광 민예품 및 선물용품 소매업,22,613500,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,기타 외국식 음식점업,596,19024500,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,비알콜 음료점업,1310,15417750,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,빵 및 과자류 소매업,3146,50329506,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,서양식 음식점업,5853,134929750,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,226,10917724,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,일식 음식점업,809,76489054,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,중식 음식점업,1661,60650700,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,한림읍,한식 음식점업,23780,1077945231,21344447.95,2018,1,제주시 서부권역,1/4분기
2018-01,제주시,화북동,관광 민예품 및 선물용품 소매업,10,1522500,26071733.11,2018,1,제주시 동권역,1/4분기
2018-01,제주시,화북동,기타 외국식 음식점업,1481,51527100,26071733.11,2018,1,제주시 동권역,1/4분기
2018-01,제주시,화북동,비알콜 음료점업,321,3871500,26071733.11,2018,1,제주시 동권역,1/4분기
2018-01,제주시,화북동,빵 및 과자류 소매업,4415,63808182,26071733.11,2018,1,제주시 동권역,1/4분기
2018-01,제주시,화북동,서양식 음식점업,811,16526200,26071733.11,2018,1,제주시 동권역,1/4분기
2018-01,제주시,화북동,스포츠 및 레크레이션 용품 임대업,228,14693100,26071733.11,2018,1,제주시 동권역,1/4분기
2018-01,제주시,화북동,일식 음식점업,81,5378000,26071733.11,2018,1,제주시 동권역,1/4분기
