년,월,순위,외지인 검색 수,분류,관광지명,주소
2018,4,42,2614,웰니스관광,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0
2018,4,43,2514,콘도미니엄,한화리조트제주,제주 제주시 명림로 575-107
2018,4,44,2465,자연경관(산),용눈이오름,제주 제주시
2018,4,45,2443,호텔,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0
2018,4,46,2417,자연경관(하천/해양),금능해수욕장,제주 제주시 금능길 119-10
2018,4,47,2352,호텔,해비치호텔,제주 서귀포시 민속해안로 537-0
2018,4,48,2323,자연경관(하천/해양),신양섭지해수욕장,제주 서귀포시 섭지코지로 88-0
2018,4,49,2300,콘도미니엄,휘닉스제주,제주 서귀포시 섭지코지로 107-0
2018,4,50,2196,대형마트,이마트제주점,제주 제주시 탑동로 38-0
2018,4,51,2139,도시공원,휴애리자연생활공원,제주 서귀포시 신례동로 256-0
2018,4,52,2118,자연경관(산),천제연폭포,제주 서귀포시 천제연로 132-0
2018,4,53,2110,호텔,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0
2018,4,54,2100,자연경관(하천/해양),중문색달해변,제주 서귀포시 중문관광로72번길 0-0
2018,4,55,2057,기타관광,헬로키티아일랜드,제주 서귀포시 한창로 340-0
2018,4,56,2056,데이트코스,신창풍차해안도로,제주 제주시
2018,4,57,2035,호텔,메종글래드제주호텔,제주 제주시 노연로 80-0
2018,4,58,2014,교통시설,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21
2018,4,59,1998,자연경관(하천/해양),세화해수욕장,제주 제주시 충렬로 141-1
2018,4,60,1992,면세점,제주관광공사면세점,제주 서귀포시 중문관광로 224-0
2018,4,61,1981,복합관광시설,중문관광단지,제주 서귀포시
2018,4,62,1947,도시공원,한림공원,제주 제주시 한림로 300-0
2018,4,63,1870,데이트코스,하귀애월해안도로,제주 제주시
2018,4,64,1824,대형마트,롯데마트제주점,제주 제주시 연북로 1-0
2018,4,65,1811,호텔,켄싱턴제주호텔,제주 서귀포시 중문관광로72번길 60-0
2018,4,66,1800,자연경관(하천/해양),표선해수욕장,제주 서귀포시
2018,4,67,1754,자연경관(하천/해양),모슬포항,제주 서귀포시 하모항구로 30-0
2018,4,68,1746,자연경관(산),산방산,제주 서귀포시 산방로 218-10
2018,4,69,1725,전시시설,박물관은살아있다제주중문점,제주 서귀포시 중문관광로 42-0
2018,4,70,1724,테마공원,제주공룡랜드,제주 제주시 광령평화2길 1-0
2018,4,71,1720,기타레저스포츠,한담해안산책로,제주 제주시 애월로 0-0
2018,4,72,1637,기타관광,신비의도로,제주 제주시 1100로 2894-63
2018,4,73,1636,자연경관(산),백약이오름,제주 서귀포시
2018,4,74,1633,전시시설,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0
2018,4,75,1596,자연경관(산),송악산,제주 서귀포시
2018,4,76,1587,콘도미니엄,해비치리조트,제주 서귀포시 민속해안로 537-0
2018,4,77,1582,전시시설,세계자동차&피아노박물관,제주 서귀포시 중산간서로 1610-0
2018,4,78,1544,호텔,호텔더본제주,제주 서귀포시 색달로 18-0
2018,4,79,1513,역사유적지,제주민속촌,제주 서귀포시 민속해안로 631-34
2018,4,80,1506,전시시설,피규어뮤지엄제주,제주 서귀포시 한창로 243-0
2018,4,81,1492,자연경관(하천/해양),광치기해변,제주 서귀포시
2018,4,82,1490,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2018,4,83,1475,전시시설,브릭캠퍼스제주,제주 제주시 1100로 3047-0
2018,4,84,1464,콘도미니엄,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0
2018,4,85,1458,호텔,골든튤립제주성산호텔,제주 서귀포시 일출로 31-0
2018,4,86,1452,기타관광,제주러브랜드휴업중,제주 제주시 1100로 2894-72
2018,4,87,1427,자연공원,한라수목원,제주 제주시 수목원길 72-0
2018,4,88,1420,호텔,베스트웨스턴제주호텔,제주 제주시 도령로 27-0
2018,4,89,1413,도시공원,선녀와나무꾼테마공원,제주 제주시 선교로 267-0
2018,4,90,1402,호텔,신라스테이제주,제주 제주시 노연로 100-0
2018,4,90,1402,자연경관(하천/해양),애월항,제주 제주시 애월해안로 0-0
2018,4,92,1380,호텔,코델리아S호텔,제주 서귀포시 일주동로 4186-0
2018,4,93,1377,호텔,호텔휘슬락,제주 제주시 서부두2길 26-0
2018,4,94,1357,호텔,호텔리젠트마린,제주 제주시 서부두2길 20-0
2018,4,95,1343,콘도미니엄,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0
2018,4,96,1303,교통시설,제주항연안여객터미널,제주 제주시 임항로 111-0
2018,4,97,1291,도시공원,김녕미로공원,제주 제주시 만장굴길 122-0
2018,4,98,1290,호텔,퍼스트70호텔,제주 서귀포시 명동로 46-0
2018,4,99,1280,자연경관(산),엉또폭포,제주 서귀포시
2018,4,100,1267,호텔,라마다제주시티홀호텔,제주 제주시 중앙로 304-0
2018,5,1,26507,교통시설,제주국제공항,제주 제주시 공항로 2-0
2018,5,2,15757,자연경관(하천/해양),협재해수욕장,제주 제주시
2018,5,3,15169,시장,동문재래시장,제주 제주시 관덕로14길 20-0
2018,5,4,13915,시장,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0
2018,5,5,11296,자연경관(하천/해양),함덕해수욕장,제주 제주시 조함해안로 525-0
2018,5,6,9083,전시시설,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0
2018,5,7,9082,자연경관(산),성산일출봉,제주 서귀포시 일출로 284-12
2018,5,8,7424,자연경관(하천/해양),이호테우해변,제주 제주시
2018,5,9,7131,자연경관(하천/해양),곽지해수욕장,제주 제주시
2018,5,10,7125,자연경관(산),천지연폭포,제주 서귀포시 서문서로 1-1
2018,5,11,6482,자연경관(하천/해양),월정리해변,제주 제주시
2018,5,12,6067,대형마트,이마트서귀포점,제주 서귀포시 일주동로 9209-0
2018,5,13,5920,테마공원,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15
2018,5,14,5814,기타레저스포츠,한라산둘레길사려니숲길,제주 제주시
2018,5,15,5802,기타관광,용두암,제주 제주시 용두암길 15-0
2018,5,16,5279,자연공원,비자림,제주 제주시 비자숲길 55-0
2018,5,17,5257,테마공원,카멜리아힐,제주 서귀포시 병악로 166-0
2018,5,18,5243,자연생태,만장굴,제주 제주시 만장굴길 182-0
2018,5,19,5108,테마공원,에코랜드테마파크,제주 제주시 번영로 1278-169
2018,5,20,5058,자연경관(하천/해양),성산항,제주 서귀포시
2018,5,21,4834,기타관광,섭지코지,제주 서귀포시 섭지코지로 107-0
2018,5,22,4717,기타관광,쇠소깍,제주 서귀포시 쇠소깍로 128-0
2018,5,23,4638,자연경관(하천/해양),금능해수욕장,제주 제주시 금능길 119-10
2018,5,24,4552,기타관광,주상절리대,제주 서귀포시 이어도로 36-30
2018,5,25,4510,대형마트,이마트신제주점,제주 제주시 1100로 3348-0
2018,5,26,4097,자연경관(하천/해양),김녕해수욕장,제주 제주시 해맞이해안로 7-6
2018,5,27,3625,콘도미니엄,소노벨제주,제주 제주시 신북로 577-0
2018,5,28,3485,콘도미니엄,금호리조트제주,제주 서귀포시 태위로 522-12
2018,5,29,3484,자연경관(하천/해양),중문색달해변,제주 서귀포시 중문관광로72번길 0-0
2018,5,30,3468,자연경관(산),정방폭포,제주 서귀포시
2018,5,31,3462,시장,동문공설시장,제주 제주시 동문로 16-0
2018,5,32,3419,콘도미니엄,소노캄제주,제주 서귀포시 일주동로 6347-17
2018,5,33,3366,호텔,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0
2018,5,34,3348,자연경관(하천/해양),표선해수욕장,제주 서귀포시
2018,5,35,3117,복합관광시설,퍼시픽리솜,제주 서귀포시 중문관광로 154-17
2018,5,36,3115,자연공원,제주절물자연휴양림,제주 제주시 명림로 584-0
2018,5,37,3035,대형마트,이마트제주점,제주 제주시 탑동로 38-0
2018,5,38,3025,교통시설,우도도항선선착장,제주 서귀포시 성산등용로 130-21
2018,5,39,2953,콘도미니엄,한화리조트제주,제주 제주시 명림로 575-107
2018,5,40,2912,시장,동문수산시장,제주 제주시 관덕로14길 20-0
2018,5,41,2848,호텔,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0
2018,5,42,2729,복합관광시설,제주신화월드,제주 서귀포시 신화역사로304번길 139-0
2018,5,43,2618,자연경관(하천/해양),황우지해안,제주 서귀포시
2018,5,44,2603,자연경관(하천/해양),세화해수욕장,제주 제주시 충렬로 141-1
2018,5,45,2514,기타관광,용머리해안,제주 서귀포시 사계남로216번길 24-32
2018,5,46,2496,콘도미니엄,휘닉스제주,제주 서귀포시 섭지코지로 107-0
2018,5,47,2455,호텔,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0
2018,5,48,2379,호텔,메종글래드제주호텔,제주 제주시 노연로 80-0
2018,5,49,2361,웰니스관광,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0
2018,5,50,2352,자연경관(하천/해양),신양섭지해수욕장,제주 서귀포시 섭지코지로 88-0
2018,5,51,2342,콘도미니엄,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0
2018,5,52,2327,호텔,해비치호텔,제주 서귀포시 민속해안로 537-0
2018,5,53,2323,기타관광,헬로키티아일랜드,제주 서귀포시 한창로 340-0
2018,5,54,2229,면세점,제주관광공사면세점,제주 서귀포시 중문관광로 224-0
2018,5,55,2227,전시시설,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0
2018,5,56,2221,교통시설,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21
2018,5,57,2219,데이트코스,하귀애월해안도로,제주 제주시
2018,5,58,2187,대형마트,롯데마트제주점,제주 제주시 연북로 1-0
2018,5,59,2181,자연경관(산),천제연폭포,제주 서귀포시 천제연로 132-0
2018,5,60,2045,복합관광시설,중문관광단지,제주 서귀포시
2018,5,61,2034,호텔,코델리아S호텔,제주 서귀포시 일주동로 4186-0
2018,5,62,2015,자연경관(산),새별오름,제주 제주시
2018,5,63,2002,기타관광,신비의도로,제주 제주시 1100로 2894-63
2018,5,64,1983,전시시설,피규어뮤지엄제주,제주 서귀포시 한창로 243-0
2018,5,65,1924,자연경관(산),돈내코계곡,제주 서귀포시 돈내코로 137-0
2018,5,66,1887,호텔,호텔휘슬락,제주 제주시 서부두2길 26-0
2018,5,67,1886,호텔,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0
2018,5,68,1883,호텔,켄싱턴제주호텔,제주 서귀포시 중문관광로72번길 60-0
2018,5,69,1870,자연경관(하천/해양),판포포구,제주 제주시
2018,5,70,1806,호텔,엠스테이호텔제주,제주 서귀포시 태평로353번길 14-0
2018,5,71,1781,데이트코스,신창풍차해안도로,제주 제주시
2018,5,72,1770,기타관광,제주러브랜드휴업중,제주 제주시 1100로 2894-72
2018,5,73,1752,도시공원,한림공원,제주 제주시 한림로 300-0
2018,5,74,1735,전시시설,브릭캠퍼스제주,제주 제주시 1100로 3047-0
2018,5,74,1735,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2018,5,76,1731,기타관광,보롬왓,제주 서귀포시 번영로 2350-104
2018,5,77,1709,콘도미니엄,해비치리조트,제주 서귀포시 민속해안로 537-0
2018,5,78,1692,전시시설,세계자동차&피아노박물관,제주 서귀포시 중산간서로 1610-0
2018,5,79,1684,전시시설,박물관은살아있다제주중문점,제주 서귀포시 중문관광로 42-0
2018,5,80,1646,호텔,호텔더본제주,제주 서귀포시 색달로 18-0
2018,5,81,1634,자연경관(하천/해양),모슬포항,제주 서귀포시 하모항구로 30-0
2018,5,82,1622,전시시설,넥슨컴퓨터박물관,제주 제주시 1100로 3198-8
2018,5,83,1572,대형마트,홈플러스서귀포점,제주 서귀포시 중앙로 180-0
2018,5,84,1558,자연경관(산),산방산,제주 서귀포시 산방로 218-10
2018,5,85,1547,자연경관(하천/해양),광치기해변,제주 서귀포시
2018,5,86,1541,호텔,신라스테이제주,제주 제주시 노연로 100-0
2018,5,87,1537,테마공원,제주공룡랜드,제주 제주시 광령평화2길 1-0
2018,5,88,1491,기타관광,수목원테마파크,제주 제주시 은수길 69-0
2018,5,89,1478,기타레저스포츠,한담해안산책로,제주 제주시 애월로 0-0
2018,5,90,1475,콘도미니엄,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0
2018,5,91,1461,호텔,호텔시리우스제주,제주 제주시 도령로 133-0
2018,5,92,1459,호텔,라마다프라자제주호텔,제주 제주시 탑동로 66-0
2018,5,93,1390,자연경관(하천/해양),삼양해수욕장,제주 제주시
2018,5,94,1363,호텔,퍼스트70호텔,제주 서귀포시 명동로 46-0
2018,5,95,1361,호텔,롯데시티호텔제주,제주 제주시 도령로 83-0
2018,5,96,1360,기타레저스포츠,한라산둘레길사려니숲길,제주 제주시
2018,5,96,1360,역사유적지,항몽유적지,제주 제주시 항파두리로 50-0
2018,5,98,1355,자연경관(하천/해양),애월항,제주 제주시 애월해안로 0-0
2018,5,99,1351,기타관광,이중섭거리,제주 서귀포시
2018,5,100,1333,호텔,호텔리젠트마린,제주 제주시 서부두2길 20-0
2018,6,1,23082,교통시설,제주국제공항,제주 제주시 공항로 2-0
2018,6,2,15139,시장,동문재래시장,제주 제주시 관덕로14길 20-0
2018,6,3,13935,시장,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0
2018,6,4,10479,자연경관(산),성산일출봉,제주 서귀포시 일출로 284-12
2018,6,5,7609,테마공원,카멜리아힐,제주 서귀포시 병악로 166-0
2018,6,6,7023,전시시설,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0
2018,6,7,6976,역사유적지,위미동백나무군락,제주 서귀포시
2018,6,8,6200,자연경관(하천/해양),협재해수욕장,제주 제주시
2018,6,9,5739,자연경관(산),새별오름,제주 제주시
2018,6,10,5196,전시시설,빛의벙커,제주 서귀포시
2018,6,11,5043,기타관광,용두암,제주 제주시 용두암길 15-0
2018,6,12,4894,자연경관(하천/해양),함덕해수욕장,제주 제주시 조함해안로 525-0
2018,6,13,4864,자연경관(산),천지연폭포,제주 서귀포시 서문서로 1-1
2018,6,14,4562,기타관광,섭지코지,제주 서귀포시 섭지코지로 107-0
2018,6,15,4474,대형마트,이마트서귀포점,제주 서귀포시 일주동로 9209-0
2018,6,16,4058,기타관광,주상절리대,제주 서귀포시 이어도로 36-30
2018,6,17,4015,테마공원,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15
2018,6,18,3931,웰니스관광,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0
2018,6,19,3849,자연경관(하천/해양),이호테우해변,제주 제주시
2018,6,20,3622,호텔,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0
2018,6,21,3451,자연경관(하천/해양),월정리해변,제주 제주시
2018,6,22,3426,기타관광,쇠소깍,제주 서귀포시 쇠소깍로 128-0
2018,6,23,3407,기타레저스포츠,한라산둘레길사려니숲길,제주 제주시
2018,6,24,3121,대형마트,이마트신제주점,제주 제주시 1100로 3348-0
2018,6,25,3094,시장,동문공설시장,제주 제주시 동문로 16-0
2018,6,26,3016,복합관광시설,산굼부리,제주 제주시
2018,6,27,3014,자연공원,비자림,제주 제주시 비자숲길 55-0
2018,6,28,2984,콘도미니엄,소노캄제주,제주 서귀포시 일주동로 6347-17
2018,6,29,2837,자연경관(하천/해양),성산항,제주 서귀포시
