TRRSRT_NM,TRRSRT_AREA_NM,TRRSRT_ADRES,TRRSRT_LA_XCRD,TRRSRT_LO_YCRD,TRRSRT_TY_NM,TRRSRT_AMOUNT,USER_AGRDE_CODE,USER_SEXDSTN_CODE,USER_BRTC_CODE,CONECT_DEVICE_NM,PURCHS_DT,ADULT_NMPR_CO,CHILD_NMPR_CO,INFNT_NMPR_CO,USE_DT,SETLE_MN_NM,TOT_AMOUNT
제주공룡랜드,제주시내권,제주특별자치도 제주시 애월읍 광령평화2길 1 제주공룡랜드,0,0,테마파크,,,3,,,2021-06-25 오전 8:48:00,2,1,0,2021-06-25 오전 11:04:28,채널결제,21100
본태박물관 입장권,서부권,제주특별자치도 서귀포시 안덕면 산록남로762번길 69 본태박물관,0,0,전시/박물관,,,3,,,2021-06-25 오전 6:13:00,2,0,0,2021-06-25 오전 11:26:31,카드,34000
아쿠아플라넷-풀패키지권,동부권,제주특별자치도 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주,0,0,테마파크,,,3,,,2021-06-25 오전 7:14:00,0,2,0,2021-06-25 오전 11:58:39,채널결제,62000
아쿠아플라넷-풀패키지권,동부권,제주특별자치도 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주,0,0,테마파크,,,3,,,2021-06-25 오전 9:41:00,2,0,0,2021-06-25 오전 11:58:44,채널결제,62000
카멜리아힐,서부권,제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐,0,0,테마파크,,,3,,,2021-06-25 오전 10:58:00,3,0,0,2021-06-25 오후 12:17:28,카드,19500
제주라프 짚와이어 + 힐링족욕,동부권,제주특별자치도 제주시 조천읍 선교로 115-1,0,0,테라피/온천/스파/레저/체험/액티비티,,,3,,,2021-06-25 오후 12:00:00,2,0,0,2021-06-25 오후 12:44:08,카드,70000
제주라프 짚와이어,동부권,제주특별자치도 제주시 조천읍 선교로 115-1,0,0,레저/체험/액티비티,,,3,,,2021-06-24 오후 8:35:00,2,0,0,2021-06-25 오후 1:15:47,채널결제,56000
제주러브랜드 입장권,제주시내권,제주특별자치도 제주시 1100로 2894-72 ㈜제주테마조각공원(제주러브랜드),0,0,테마파크,,,3,,,2021-06-25 오후 1:41:00,2,0,0,2021-06-25 오후 1:44:27,카드,19000
자유이용권(본태박물관),서부권,제주특별자치도 서귀포시 안덕면 산록남로762번길 69 본태박물관,0,0,,,,3,,,2021-06-20 오후 5:17:00,1,0,0,2021-06-25 오후 2:14:56,빌링(LG),17000
목장카페드르쿰다-승마(주몽코스) 이용권,동부권,제주특별자치도 서귀포시 표선면 번영로 2454 (주)동부레저,0,0,레저/체험/액티비티,,,3,,,2021-06-24 오전 10:39:00,1,0,0,2021-06-25 오후 2:20:22,채널결제,40000
아쿠아플라넷-AQ패키지권,동부권,제주특별자치도 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주,0,0,테마파크,,,3,,,2021-06-25 오후 2:19:00,2,2,0,2021-06-25 오후 2:20:39,카드,144500
제주 스카이워터쇼 (워터서커스),동부권,제주특별자치도 제주시 구좌읍 번영로 2172-80 제1호(아트랜드),0,0,쇼/공연/상영관,,,3,,,2021-06-25 오후 1:16:00,4,0,0,2021-06-25 오후 2:25:52,채널결제,48000
(주)제주제트 - 제주제트보트,중문/서귀포,제주특별자치도 서귀포시 대포로 172-5 제주제트보트,0,0,잠수함/유람선/제트보트,,,3,,,2021-06-25 오후 2:47:00,2,1,0,2021-06-25 오후 2:49:56,카드,40000
자유이용권(본태박물관),서부권,제주특별자치도 서귀포시 안덕면 산록남로762번길 69 본태박물관,0,0,,,,3,,,2021-06-24 오후 9:18:00,4,0,0,2021-06-25 오후 2:52:59,빌링(LG),51000
자유이용권(퍼시픽리솜),제주시내권,제주특별자치도 서귀포시 중문관광로 154-17 퍼시픽랜드,0,0,,,,3,,,2021-06-14 오후 5:17:00,4,0,0,2021-06-25 오후 3:00:50,빌링(LG),25000
자유이용권(건강과성박물관),서부권,제주특별자치도 서귀포시 안덕면 일주서로 1611 ㈜에스메카(건강과성박물관),0,0,,,,3,,,2021-06-24 오후 12:48:00,2,0,0,2021-06-25 오후 3:06:14,빌링(LG),39000
여미지식물원 입장권,중문/서귀포,제주특별자치도 서귀포시 중문관광로 93 부국개발㈜ 여미지식물원,0,0,테마파크,,,3,,,2021-06-25 오전 10:58:00,3,0,0,2021-06-25 오후 3:06:22,카드,27750
세계자동차&피아노박물관 입장권,중문/서귀포,제주특별자치도 서귀포시 안덕면 중산간서로 1610 세계자동차제주박물관,0,0,전시/박물관,,,3,,,2021-06-25 오후 3:02:00,2,0,0,2021-06-25 오후 3:07:28,카드,23000
자유이용권((주)한림공원),서부권,제주특별자치도 제주시 한림읍 한림로 300 (주)한림공원,0,0,,,,3,,,2021-06-25 오후 12:54:00,4,0,0,2021-06-25 오후 3:17:07,빌링(LG),45600
자유이용권(제주김녕미로공원),서부권,제주특별자치도 제주시 구좌읍 만장굴길 122 제주김녕미로공원,0,0,,,,3,,,2021-06-23 오후 5:54:00,3,0,0,2021-06-25 오후 3:32:15,빌링(LG),150800
자유이용권(제주공룡랜드),제주시내권,제주특별자치도 제주시 애월읍 광령평화2길 1 제주공룡랜드,0,0,,,,3,,,2021-06-25 오후 1:41:00,2,2,0,2021-06-25 오후 3:46:49,빌링(LG),26600
본태박물관 입장권,서부권,제주특별자치도 서귀포시 안덕면 산록남로762번길 69 본태박물관,0,0,전시/박물관,,,3,,,2021-06-25 오후 3:08:00,3,0,0,2021-06-25 오후 4:10:08,채널결제,51000
세리월드㈜-세리카트 이용권,중문/서귀포,제주특별자치도 서귀포시 법환상로2번길 97-13 세리월드㈜,0,0,레저/체험/액티비티,,,3,,,2021-06-24 오전 9:39:00,1,0,0,2021-06-25 오후 4:48:38,채널결제,12500
아쿠아플라넷-오후4시 이후 입장 AQ권,동부권,제주특별자치도 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주,0,0,테마파크,,,3,,,2021-06-25 오후 5:37:00,4,0,0,2021-06-25 오후 5:46:14,채널결제,86000
자유이용권((주)제주불빛정원),제주시내권,제주특별자치도 제주시 애월읍 평화로 2346 (주)제주불빛정원,0,0,,,,3,,,2021-06-23 오후 5:54:00,3,0,0,2021-06-25 오후 8:06:49,빌링(LG),150800
제주라프 힐링족욕,동부권,제주특별자치도 제주시 조천읍 선교로 115-1,0,0,테라피/온천/스파,,,3,,,2021-06-26 오전 8:55:00,3,0,0,2021-06-26 오전 8:56:57,채널결제,24000
자유이용권(차귀도달래배낚시),서부권,제주특별자치도 제주시 한경면 고산리 3616-10 차귀도달래배낚시,0,0,,,,3,,,2021-06-25 오전 11:24:00,5,0,0,2021-06-26 오전 9:11:23,빌링(LG),86000
자유이용권(제주민속촌),동부권,제주특별자치도 서귀포시 표선면 민속해안로 631-34 제주민속촌,0,0,,,,3,,,2021-06-23 오후 5:54:00,3,0,0,2021-06-26 오전 9:43:12,빌링(LG),212300
제주 스카이워터쇼 (워터서커스),동부권,제주특별자치도 제주시 구좌읍 번영로 2172-80 제1호(아트랜드),0,0,쇼/공연/상영관,,,3,,,2021-06-26 오전 7:42:00,5,0,0,2021-06-26 오전 10:51:21,채널결제,60000
자유이용권(제주워터서커스),동부권,제주특별자치도 제주시 구좌읍 번영로 2172-80 제1호(아트랜드),0,0,,,,3,,,2021-06-14 오후 5:17:00,4,0,0,2021-06-26 오전 10:52:35,빌링(LG),49000
아쿠아플라넷-AQ패키지권,동부권,제주특별자치도 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주,0,0,테마파크,,,3,,,2021-06-26 오전 7:29:00,2,0,0,2021-06-26 오전 11:14:04,카드,86700
건강과성박물관 입장권,서부권,제주특별자치도 서귀포시 안덕면 일주서로 1611 ㈜에스메카(건강과성박물관),0,0,전시/박물관,,,3,,,2021-06-26 오전 11:15:00,2,0,0,2021-06-26 오전 11:20:00,카드,19000
자유이용권(여미지식물원),중문/서귀포,제주특별자치도 서귀포시 중문관광로 93 부국개발㈜ 여미지식물원,0,0,,,,3,,,2021-06-24 오후 10:33:00,2,0,0,2021-06-26 오전 11:35:55,빌링(LG),36100
카멜리아힐,서부권,제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐,0,0,테마파크,,,3,,,2021-06-26 오전 11:53:00,3,1,0,2021-06-26 오후 12:07:01,채널결제,23700
테디베어 사파리 (테지움) 입장권,서부권,제주특별자치도 제주시 애월읍 평화로 2159 테지움사파리,0,0,전시/박물관,,,3,,,2021-06-26 오전 9:52:00,2,2,0,2021-06-26 오후 12:14:03,채널결제,29000
자유이용권(제주민속촌),동부권,제주특별자치도 서귀포시 표선면 민속해안로 631-34 제주민속촌,0,0,,,,3,,,2021-06-25 오후 4:16:00,3,0,0,2021-06-26 오후 12:14:28,빌링(LG),26400
소인국테마파크 입장권,서부권,제주특별자치도 서귀포시 안덕면 중산간서로 1878 소인국테마파크,0,0,테마파크,,,3,,,2021-06-26 오후 12:19:00,2,0,0,2021-06-26 오후 12:50:18,카드,14000
자유이용권(카멜리아힐),서부권,제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐,0,0,,,,3,,,2021-06-25 오전 11:24:00,5,0,0,2021-06-26 오후 1:16:41,빌링(LG),86000
자유이용권(휴애리㈜),동부권,제주특별자치도 서귀포시 남원읍 신례천로 330 휴애리㈜,0,0,,,,3,,,2021-06-02 오후 9:58:00,2,1,0,2021-06-26 오후 1:47:12,빌링(LG),69400
자유이용권(휴애리㈜),동부권,제주특별자치도 서귀포시 남원읍 신례천로 330 휴애리㈜,0,0,,,,3,,,2021-06-23 오후 5:54:00,3,0,0,2021-06-26 오후 1:56:19,빌링(LG),212300
자유이용권(제주민속촌),동부권,제주특별자치도 서귀포시 표선면 민속해안로 631-34 제주민속촌,0,0,,,,3,,,2021-06-24 오후 10:33:00,2,0,0,2021-06-26 오후 2:15:34,빌링(LG),36100
자유이용권(박물관은살아있다&얼라이브카트),중문/서귀포,제주특별자치도 서귀포시 중문관광로 42 박물관은살아있다,0,0,,,,3,,,2021-06-25 오후 1:41:00,2,2,0,2021-06-26 오후 2:53:51,빌링(LG),60600
자유이용권(제주김녕미로공원),서부권,제주특별자치도 제주시 구좌읍 만장굴길 122 제주김녕미로공원,0,0,,,,3,,,2021-06-21 오전 7:30:00,2,2,0,2021-06-26 오후 3:32:12,빌링(LG),58600
자유이용권(여미지식물원),중문/서귀포,제주특별자치도 서귀포시 중문관광로 93 부국개발㈜ 여미지식물원,0,0,,,,3,,,2021-06-25 오전 11:15:00,2,0,0,2021-06-26 오후 3:36:46,빌링(LG),18500
JSR제주실탄사격장-실탄사격 이용권,중문/서귀포,제주특별자치도 서귀포시 소보리당로164번길 61 JSR제주실탄사격,0,0,레저/체험/액티비티,,,3,,,2021-06-26 오전 6:21:00,4,0,0,2021-06-26 오후 4:07:29,채널결제,100000
자유이용권(휴애리㈜),동부권,제주특별자치도 서귀포시 남원읍 신례천로 330 휴애리㈜,0,0,,,,3,,,2021-06-24 오전 10:39:00,2,0,0,2021-06-26 오후 4:54:01,빌링(LG),23400
카멜리아힐,서부권,제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐,0,0,테마파크,,,3,,,2021-06-25 오후 3:54:00,1,0,0,2021-06-26 오후 5:46:52,카드,6500
카멜리아힐,서부권,제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐,0,0,테마파크,,,3,,,2021-06-25 오후 3:47:00,1,0,0,2021-06-26 오후 5:47:01,카드,6500
아쿠아플라넷-AQ패키지권,동부권,제주특별자치도 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주,0,0,테마파크,,,3,,,2021-06-27 오전 8:03:00,3,0,0,2021-06-27 오전 10:19:03,채널결제,86700
자유이용권(여미지식물원),중문/서귀포,제주특별자치도 서귀포시 중문관광로 93 부국개발㈜ 여미지식물원,0,0,,,,3,,,2021-06-23 오후 5:54:00,3,0,0,2021-06-27 오전 10:29:33,빌링(LG),240050
자유이용권(그시절 추억의 테마공원 선녀와나무꾼),동부권,제주특별자치도 제주시 조천읍 선교로 267 그시절 추억의 테마공원 선녀와나무꾼,0,0,,,,3,,,2021-06-24 오후 12:53:00,3,0,0,2021-06-27 오전 10:48:18,빌링(LG),31200
자유이용권(휴애리㈜),동부권,제주특별자치도 서귀포시 남원읍 신례천로 330 휴애리㈜,0,0,,,,3,,,2021-06-25 오전 9:04:00,2,0,0,2021-06-27 오전 10:54:53,빌링(LG),23400
자유이용권((주)한림공원),서부권,제주특별자치도 제주시 한림읍 한림로 300 (주)한림공원,0,0,,,,3,,,2021-06-27 오전 9:46:00,2,2,0,2021-06-27 오전 11:09:22,빌링(LG),36100
자유이용권(여미지식물원),중문/서귀포,제주특별자치도 서귀포시 중문관광로 93 부국개발㈜ 여미지식물원,0,0,,,,3,,,2021-06-25 오후 4:32:00,4,0,0,2021-06-27 오전 11:29:14,빌링(LG),37000
자유이용권(휴애리㈜),동부권,제주특별자치도 서귀포시 남원읍 신례천로 330 휴애리㈜,0,0,,,,3,,,2021-06-24 오후 6:59:00,2,0,0,2021-06-27 오전 11:57:44,빌링(LG),33300
세계자동차&피아노박물관 입장권,중문/서귀포,제주특별자치도 서귀포시 안덕면 중산간서로 1610 세계자동차제주박물관,0,0,전시/박물관,,,3,,,2021-06-24 오전 11:06:00,2,1,0,2021-06-27 오후 12:01:35,카드,33500
자유이용권(카멜리아힐),서부권,제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐,0,0,,,,3,,,2021-06-22 오전 9:34:00,2,0,0,2021-06-27 오후 12:21:05,빌링(LG),13000
세리월드㈜-승마 중거리 이용권,중문/서귀포,제주특별자치도 서귀포시 법환상로2번길 97-13 세리월드㈜,0,0,레저/체험/액티비티,,,3,,,2021-06-27 오전 11:17:00,3,0,0,2021-06-27 오후 12:31:13,카드,33000
[탐나오이벤트]카멜리아힐1+1,서부권,제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐,0,0,테마파크,,,3,,,2021-05-07 오후 1:26:00,1,0,0,2021-06-27 오후 1:08:14,채널결제,6500
제주카약-투명카약(2인승/30분),동부권,제주특별자치도 제주시 구좌읍 하도리 43-1 제주카약,0,0,레저/체험/액티비티,,,3,,,2021-06-27 오전 10:33:00,2,0,0,2021-06-27 오후 1:32:29,채널결제,20000
소인국테마파크 입장권,서부권,제주특별자치도 서귀포시 안덕면 중산간서로 1878 소인국테마파크,0,0,테마파크,,,3,,,2021-06-27 오전 11:38:00,5,3,0,2021-06-27 오후 2:14:34,카드,47000
자유이용권(제주워터서커스),동부권,제주특별자치도 제주시 구좌읍 번영로 2172-80 제1호(아트랜드),0,0,,,,3,,,2021-06-24 오전 1:13:00,5,1,0,2021-06-27 오후 2:23:58,빌링(LG),78000
자유이용권(그시절 추억의 테마공원 선녀와나무꾼),동부권,제주특별자치도 제주시 조천읍 선교로 267 그시절 추억의 테마공원 선녀와나무꾼,0,0,,,,3,,,2021-06-15 오후 1:03:00,3,0,0,2021-06-27 오후 2:26:08,빌링(LG),31200
서귀포잠수함,중문/서귀포,제주특별자치도 서귀포시 남성중로 40 대국해저관광(주)(서귀포잠수함),0,0,잠수함/유람선/제트보트,,,3,,,2021-06-27 오전 10:18:00,1,1,0,2021-06-27 오후 2:28:02,채널결제,81000
자유이용권(휴애리㈜),동부권,제주특별자치도 서귀포시 남원읍 신례천로 330 휴애리㈜,0,0,,,,3,,,2021-06-26 오후 10:28:00,2,0,0,2021-06-27 오후 3:31:25,빌링(LG),23400
M1971 돌고래투어,서부권,제주특별자치도 서귀포시 대정읍 최남단해안로 116 M1971요트클럽하우스 1층,0,0,잠수함/유람선/제트보트,,,3,,,2021-06-23 오전 10:10:00,0,2,0,2021-06-27 오후 3:45:13,채널결제,70000
건강과성박물관 입장권,서부권,제주특별자치도 서귀포시 안덕면 일주서로 1611 ㈜에스메카(건강과성박물관),0,0,전시/박물관,,,3,,,2021-06-27 오후 1:41:00,2,0,0,2021-06-27 오후 3:45:35,채널결제,19000
자유이용권(휴애리㈜),동부권,제주특별자치도 서귀포시 남원읍 신례천로 330 휴애리㈜,0,0,,,,3,,,2021-06-24 오전 11:56:00,4,0,0,2021-06-27 오후 4:38:54,빌링(LG),46800
아쿠아플라넷-오후4시 이후 입장 AQ권,동부권,제주특별자치도 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주,0,0,테마파크,,,3,,,2021-06-27 오후 3:30:00,3,0,0,2021-06-27 오후 4:45:44,카드,64500
제이엠그랑블루요트-선셋투어(18시 출항),중문/서귀포,제주특별자치도 서귀포시 대포로 172-7 주식회사 제이엠그랑블루요트,0,0,잠수함/유람선/제트보트,,,3,,,2021-06-27 오전 10:19:00,4,1,0,2021-06-27 오후 5:03:12,카드,238000
자유이용권(건강과성박물관),서부권,제주특별자치도 서귀포시 안덕면 일주서로 1611 ㈜에스메카(건강과성박물관),0,0,,,,3,,,2021-06-26 오전 10:52:00,2,0,0,2021-06-27 오후 5:41:08,빌링(LG),19000
제이엠그랑블루요트-선셋투어(18시 출항),중문/서귀포,제주특별자치도 서귀포시 대포로 172-7 주식회사 제이엠그랑블루요트,0,0,잠수함/유람선/제트보트,,,3,,,2021-06-27 오전 11:31:00,4,0,0,2021-06-27 오후 5:59:29,채널결제,208000
자유이용권((주)한림공원),서부권,제주특별자치도 제주시 한림읍 한림로 300 (주)한림공원,0,0,,,,3,,,2021-06-27 오전 8:45:00,3,0,0,2021-06-28 오전 10:03:18,빌링(LG),34200
제주유리박물관 입장권,중문/서귀포,제주특별자치도 서귀포시 중산간서로 1403 제주유리박물관,0,0,전시/박물관,,,3,,,2021-06-28 오전 10:02:00,2,1,0,2021-06-28 오전 10:58:54,채널결제,29000
자유이용권(수목원테마파크),제주시내권,제주특별자치도 제주시 은수길 69 수목원테마파크,0,0,,,,3,,,2021-06-23 오후 5:54:00,3,0,0,2021-06-28 오전 11:07:19,빌링(LG),272750
세계자동차&피아노박물관 입장권,중문/서귀포,제주특별자치도 서귀포시 안덕면 중산간서로 1610 세계자동차제주박물관,0,0,전시/박물관,,,3,,,2021-06-28 오전 11:45:00,2,1,0,2021-06-28 오전 11:48:33,카드,33500
세계자동차&피아노박물관 입장권,중문/서귀포,제주특별자치도 서귀포시 안덕면 중산간서로 1610 세계자동차제주박물관,0,0,전시/박물관,,,3,,,2021-06-28 오전 11:40:00,2,1,0,2021-06-28 오전 11:53:08,채널결제,44000
카멜리아힐,서부권,제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아힐,0,0,테마파크,,,3,,,2021-06-28 오전 11:04:00,5,0,0,2021-06-28 오후 12:16:57,카드,32500
건강과성박물관 입장권,서부권,제주특별자치도 서귀포시 안덕면 일주서로 1611 ㈜에스메카(건강과성박물관),0,0,전시/박물관,,,3,,,2021-06-28 오전 11:53:00,3,0,0,2021-06-28 오후 12:17:00,채널결제,28500
자유이용권(번개과학관),중문/서귀포,제주특별자치도 서귀포시 516로 415-36 에스케이엘이씨(주) (번개체험과학관),0,0,,,,3,,,2021-06-24 오후 6:56:00,2,2,0,2021-06-28 오후 12:30:47,빌링(LG),60000
제주라프 짚와이어 + 힐링족욕,동부권,제주특별자치도 제주시 조천읍 선교로 115-1,0,0,테라피/온천/스파/레저/체험/액티비티,,,3,,,2021-06-28 오전 11:57:00,2,0,0,2021-06-28 오후 1:19:30,카드,70000
