년월,읍면동명,업종명,이용금액
2017-02,동홍동,기타 외국식 음식점업,12996000
2017-02,동홍동,비알콜 음료점업,16963220
2017-02,동홍동,빵 및 과자류 소매업,36273600
2017-02,동홍동,서양식 음식점업,34045100
2017-02,동홍동,일식 음식점업,75822700
2017-02,동홍동,중식 음식점업,16224500
2017-02,동홍동,한식 음식점업,677363610
2017-02,법환동,기타 외국식 음식점업,40806600
2017-02,법환동,비알콜 음료점업,9453720
2017-02,법환동,빵 및 과자류 소매업,16577050
2017-02,법환동,서양식 음식점업,40534550
2017-02,법환동,일식 음식점업,8942000
2017-02,법환동,중식 음식점업,12638530
2017-02,법환동,한식 음식점업,235756020
2017-02,보목동,기타 외국식 음식점업,0
2017-02,보목동,비알콜 음료점업,0
2017-02,보목동,빵 및 과자류 소매업,0
2017-02,보목동,서양식 음식점업,905900
2017-02,보목동,일식 음식점업,1936000
2017-02,보목동,중식 음식점업,6582500
2017-02,보목동,한식 음식점업,24026500
2017-02,봉개동,기타 외국식 음식점업,14765500
2017-02,봉개동,비알콜 음료점업,2011000
2017-02,봉개동,빵 및 과자류 소매업,2097900
2017-02,봉개동,서양식 음식점업,0
2017-02,봉개동,일식 음식점업,0
2017-02,봉개동,중식 음식점업,6586500
2017-02,봉개동,한식 음식점업,115714550
2017-02,삼도이동,기타 외국식 음식점업,15031000
2017-02,삼도이동,비알콜 음료점업,622500
2017-02,삼도이동,빵 및 과자류 소매업,15321820
2017-02,삼도이동,서양식 음식점업,20365570
2017-02,삼도이동,일식 음식점업,6211000
2017-02,삼도이동,중식 음식점업,21571500
2017-02,삼도이동,한식 음식점업,592865826
2017-02,삼도일동,기타 외국식 음식점업,6819000
2017-02,삼도일동,비알콜 음료점업,1468600
2017-02,삼도일동,빵 및 과자류 소매업,28750150
2017-02,삼도일동,서양식 음식점업,8841000
2017-02,삼도일동,일식 음식점업,46451000
2017-02,삼도일동,중식 음식점업,14158000
2017-02,삼도일동,한식 음식점업,309737689
2017-02,삼양삼동,기타 외국식 음식점업,0
2017-02,삼양삼동,비알콜 음료점업,0
2017-02,삼양삼동,빵 및 과자류 소매업,0
2017-02,삼양삼동,서양식 음식점업,0
2017-02,삼양삼동,일식 음식점업,0
2017-02,삼양삼동,중식 음식점업,0
2017-02,삼양삼동,한식 음식점업,13360000
2017-02,삼양이동,기타 외국식 음식점업,7469000
2017-02,삼양이동,비알콜 음료점업,5574400
2017-02,삼양이동,빵 및 과자류 소매업,11399180
2017-02,삼양이동,서양식 음식점업,8522800
2017-02,삼양이동,일식 음식점업,2199000
2017-02,삼양이동,중식 음식점업,7556000
2017-02,삼양이동,한식 음식점업,201835026
2017-02,삼양일동,기타 외국식 음식점업,0
2017-02,삼양일동,비알콜 음료점업,4487200
2017-02,삼양일동,빵 및 과자류 소매업,0
2017-02,삼양일동,서양식 음식점업,255000
2017-02,삼양일동,일식 음식점업,23772000
2017-02,삼양일동,중식 음식점업,0
2017-02,삼양일동,한식 음식점업,69322618
2017-02,상예동,기타 외국식 음식점업,0
2017-02,상예동,비알콜 음료점업,0
2017-02,상예동,빵 및 과자류 소매업,0
2017-02,상예동,서양식 음식점업,4788500
2017-02,상예동,일식 음식점업,0
2017-02,상예동,중식 음식점업,0
2017-02,상예동,한식 음식점업,68325900
2017-02,상효동,기타 외국식 음식점업,0
2017-02,상효동,비알콜 음료점업,0
2017-02,상효동,빵 및 과자류 소매업,0
2017-02,상효동,서양식 음식점업,0
2017-02,상효동,일식 음식점업,0
2017-02,상효동,중식 음식점업,0
2017-02,상효동,한식 음식점업,18943166
2017-02,색달동,기타 외국식 음식점업,0
2017-02,색달동,비알콜 음료점업,20123300
2017-02,색달동,빵 및 과자류 소매업,4162280
2017-02,색달동,서양식 음식점업,53638769
2017-02,색달동,일식 음식점업,32095000
2017-02,색달동,중식 음식점업,3005000
2017-02,색달동,한식 음식점업,572089495
2017-02,서귀동,기타 외국식 음식점업,33999600
2017-02,서귀동,비알콜 음료점업,45042290
2017-02,서귀동,빵 및 과자류 소매업,112791460
2017-02,서귀동,서양식 음식점업,144852800
2017-02,서귀동,일식 음식점업,485231990
2017-02,서귀동,중식 음식점업,57825250
2017-02,서귀동,한식 음식점업,1503114975
2017-02,서호동,기타 외국식 음식점업,20518000
2017-02,서호동,비알콜 음료점업,5202780
2017-02,서호동,빵 및 과자류 소매업,12077120
2017-02,서호동,서양식 음식점업,13527300
2017-02,서호동,일식 음식점업,6233000
2017-02,서호동,중식 음식점업,13697000
2017-02,서호동,한식 음식점업,296945938
2017-02,서홍동,기타 외국식 음식점업,11153800
2017-02,서홍동,비알콜 음료점업,7746800
2017-02,서홍동,빵 및 과자류 소매업,6868400
2017-02,서홍동,서양식 음식점업,20240600
2017-02,서홍동,일식 음식점업,4966000
2017-02,서홍동,중식 음식점업,13649000
2017-02,서홍동,한식 음식점업,239625186
2017-02,성산읍,기타 외국식 음식점업,32909200
2017-02,성산읍,비알콜 음료점업,58203080
2017-02,성산읍,빵 및 과자류 소매업,46407970
2017-02,성산읍,서양식 음식점업,32438850
2017-02,성산읍,일식 음식점업,44290350
2017-02,성산읍,중식 음식점업,26600700
2017-02,성산읍,한식 음식점업,1110127470
2017-02,신효동,기타 외국식 음식점업,0
2017-02,신효동,비알콜 음료점업,0
2017-02,신효동,빵 및 과자류 소매업,0
2017-02,신효동,서양식 음식점업,269000
2017-02,신효동,일식 음식점업,0
2017-02,신효동,중식 음식점업,0
2017-02,신효동,한식 음식점업,22674000
2017-02,아라이동,기타 외국식 음식점업,20282300
2017-02,아라이동,비알콜 음료점업,15803250
2017-02,아라이동,빵 및 과자류 소매업,47902120
2017-02,아라이동,서양식 음식점업,107538000
2017-02,아라이동,일식 음식점업,69606900
2017-02,아라이동,중식 음식점업,35380000
2017-02,아라이동,한식 음식점업,621353370
2017-02,아라일동,기타 외국식 음식점업,15236900
2017-02,아라일동,비알콜 음료점업,18086530
2017-02,아라일동,빵 및 과자류 소매업,62721010
2017-02,아라일동,서양식 음식점업,86801750
2017-02,아라일동,일식 음식점업,25564000
2017-02,아라일동,중식 음식점업,46175000
2017-02,아라일동,한식 음식점업,746488453
2017-02,안덕면,기타 외국식 음식점업,24367000
2017-02,안덕면,비알콜 음료점업,16296750
2017-02,안덕면,빵 및 과자류 소매업,11432760
2017-02,안덕면,서양식 음식점업,284553450
2017-02,안덕면,일식 음식점업,5569000
2017-02,안덕면,중식 음식점업,16818504
2017-02,안덕면,한식 음식점업,801682230
2017-02,애월읍,기타 외국식 음식점업,13444000
2017-02,애월읍,비알콜 음료점업,60570080
2017-02,애월읍,빵 및 과자류 소매업,26698370
2017-02,애월읍,서양식 음식점업,169990559
2017-02,애월읍,일식 음식점업,39206900
2017-02,애월읍,중식 음식점업,33126000
2017-02,애월읍,한식 음식점업,1003924696
2017-02,연동,기타 외국식 음식점업,156426870
2017-02,연동,비알콜 음료점업,119800731
2017-02,연동,빵 및 과자류 소매업,203190810
2017-02,연동,서양식 음식점업,400702480
2017-02,연동,일식 음식점업,343009100
2017-02,연동,중식 음식점업,190767510
2017-02,연동,한식 음식점업,3814866266
2017-02,영남동,기타 외국식 음식점업,0
2017-02,영남동,비알콜 음료점업,0
2017-02,영남동,빵 및 과자류 소매업,0
2017-02,영남동,서양식 음식점업,0
2017-02,영남동,일식 음식점업,0
2017-02,영남동,중식 음식점업,0
2017-02,영남동,한식 음식점업,0
2017-02,영평동,기타 외국식 음식점업,0
2017-02,영평동,비알콜 음료점업,1820400
2017-02,영평동,빵 및 과자류 소매업,3994340
2017-02,영평동,서양식 음식점업,3890400
2017-02,영평동,일식 음식점업,17270000
2017-02,영평동,중식 음식점업,0
2017-02,영평동,한식 음식점업,7110012
2017-02,오등동,기타 외국식 음식점업,0
2017-02,오등동,비알콜 음료점업,0
2017-02,오등동,빵 및 과자류 소매업,0
2017-02,오등동,서양식 음식점업,2203350
2017-02,오등동,일식 음식점업,0
2017-02,오등동,중식 음식점업,0
2017-02,오등동,한식 음식점업,45185000
2017-02,오라삼동,기타 외국식 음식점업,0
2017-02,오라삼동,비알콜 음료점업,3113210
2017-02,오라삼동,빵 및 과자류 소매업,0
2017-02,오라삼동,서양식 음식점업,3288700
2017-02,오라삼동,일식 음식점업,0
2017-02,오라삼동,중식 음식점업,0
2017-02,오라삼동,한식 음식점업,95379900
2017-02,오라이동,기타 외국식 음식점업,0
2017-02,오라이동,비알콜 음료점업,14895090
2017-02,오라이동,빵 및 과자류 소매업,6661800
2017-02,오라이동,서양식 음식점업,2355650
2017-02,오라이동,일식 음식점업,21379250
2017-02,오라이동,중식 음식점업,0
2017-02,오라이동,한식 음식점업,207633430
2017-02,오라일동,기타 외국식 음식점업,7524500
2017-02,오라일동,비알콜 음료점업,29977240
2017-02,오라일동,빵 및 과자류 소매업,10913600
2017-02,오라일동,서양식 음식점업,6551700
2017-02,오라일동,일식 음식점업,4621000
2017-02,오라일동,중식 음식점업,1629000
2017-02,오라일동,한식 음식점업,502925887
2017-02,외도이동,기타 외국식 음식점업,0
2017-02,외도이동,비알콜 음료점업,438720
2017-02,외도이동,빵 및 과자류 소매업,4095000
2017-02,외도이동,서양식 음식점업,5211000
2017-02,외도이동,일식 음식점업,39207000
2017-02,외도이동,중식 음식점업,420000
2017-02,외도이동,한식 음식점업,32577820
2017-02,외도일동,기타 외국식 음식점업,19704200
2017-02,외도일동,비알콜 음료점업,13606170
2017-02,외도일동,빵 및 과자류 소매업,50713830
2017-02,외도일동,서양식 음식점업,43601400
2017-02,외도일동,일식 음식점업,15357400
2017-02,외도일동,중식 음식점업,31024900
2017-02,외도일동,한식 음식점업,528038050
2017-02,용담삼동,기타 외국식 음식점업,4255000
2017-02,용담삼동,비알콜 음료점업,31433780
2017-02,용담삼동,빵 및 과자류 소매업,7913350
2017-02,용담삼동,서양식 음식점업,44371300
2017-02,용담삼동,일식 음식점업,121210100
2017-02,용담삼동,중식 음식점업,1552500
2017-02,용담삼동,한식 음식점업,417283210
2017-02,용담이동,기타 외국식 음식점업,36500
2017-02,용담이동,비알콜 음료점업,130963240
2017-02,용담이동,빵 및 과자류 소매업,61197989
2017-02,용담이동,서양식 음식점업,13649710
2017-02,용담이동,일식 음식점업,43037600
2017-02,용담이동,중식 음식점업,28217014
2017-02,용담이동,한식 음식점업,693830352
2017-02,용담일동,기타 외국식 음식점업,2892000
2017-02,용담일동,비알콜 음료점업,383000
2017-02,용담일동,빵 및 과자류 소매업,12539500
2017-02,용담일동,서양식 음식점업,5537500
2017-02,용담일동,일식 음식점업,45847000
2017-02,용담일동,중식 음식점업,10708500
2017-02,용담일동,한식 음식점업,301092432
2017-02,우도면,기타 외국식 음식점업,0
2017-02,우도면,비알콜 음료점업,18208300
2017-02,우도면,빵 및 과자류 소매업,6358900
2017-02,우도면,서양식 음식점업,9026800
2017-02,우도면,일식 음식점업,3177000
2017-02,우도면,중식 음식점업,0
2017-02,우도면,한식 음식점업,157894000
2017-02,월평동,기타 외국식 음식점업,0
2017-02,월평동,비알콜 음료점업,334500
2017-02,월평동,빵 및 과자류 소매업,0
2017-02,월평동,서양식 음식점업,0
2017-02,월평동,일식 음식점업,0
2017-02,월평동,중식 음식점업,0
2017-02,월평동,한식 음식점업,18670000
2017-02,이도이동,기타 외국식 음식점업,47347900
2017-02,이도이동,비알콜 음료점업,142033300
2017-02,이도이동,빵 및 과자류 소매업,117795930
2017-02,이도이동,서양식 음식점업,208420687
2017-02,이도이동,일식 음식점업,206220250
2017-02,이도이동,중식 음식점업,68256515
2017-02,이도이동,한식 음식점업,2464639048
2017-02,이도일동,기타 외국식 음식점업,5754900
2017-02,이도일동,비알콜 음료점업,7102590
2017-02,이도일동,빵 및 과자류 소매업,42018600
2017-02,이도일동,서양식 음식점업,20911850
2017-02,이도일동,일식 음식점업,37024000
2017-02,이도일동,중식 음식점업,14118006
2017-02,이도일동,한식 음식점업,358858563
2017-02,이호이동,기타 외국식 음식점업,2936000
2017-02,이호이동,비알콜 음료점업,2087180
2017-02,이호이동,빵 및 과자류 소매업,3621980
2017-02,이호이동,서양식 음식점업,0
2017-02,이호이동,일식 음식점업,2329000
2017-02,이호이동,중식 음식점업,14009000
2017-02,이호이동,한식 음식점업,60717400
2017-02,이호일동,기타 외국식 음식점업,0
2017-02,이호일동,비알콜 음료점업,0
2017-02,이호일동,빵 및 과자류 소매업,2263000
2017-02,이호일동,서양식 음식점업,4269400
2017-02,이호일동,일식 음식점업,0
2017-02,이호일동,중식 음식점업,0
2017-02,이호일동,한식 음식점업,36837800
2017-02,일도이동,기타 외국식 음식점업,51898320
2017-02,일도이동,비알콜 음료점업,22175040
2017-02,일도이동,빵 및 과자류 소매업,103500560
2017-02,일도이동,서양식 음식점업,21522900
