년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,방문인구,국적,외국인유동인구수,내국인개별여행객
2018-05,제주시,한림읍,,,,,,,중국 외,16671.31,815996
2018-05,제주시,화북동,,,,,,,중국,3551.57,815996
2018-05,제주시,화북동,,,,,,,중국 외,8507.49,815996
2018-05,서귀포시,효돈동,,,,,,,중국,1032.58,815996
2018-05,서귀포시,효돈동,,,,,,,중국 외,1001.57,815996
2018-06,제주시,건입동,,,,,,,중국,55310.05,935068
2018-06,제주시,건입동,,,,,,,중국 외,68242.68000000001,935068
2018-06,제주시,구좌읍,,,,,,,중국,29183.69,935068
2018-06,제주시,구좌읍,,,,,,,중국 외,27575.79,935068
2018-06,서귀포시,남원읍,,,,,,,중국,287585.4,935068
2018-06,서귀포시,남원읍,,,,,,,중국 외,33814.47,935068
2018-06,제주시,노형동,,,,,,,중국,173077.99,935068
2018-06,제주시,노형동,,,,,,,중국 외,51245.52,935068
2018-06,서귀포시,대륜동,,,,,,,중국,30103.77,935068
2018-06,서귀포시,대륜동,,,,,,,중국 외,31795.25,935068
2018-06,서귀포시,대정읍,,,,,,,중국,19657.05,935068
2018-06,서귀포시,대정읍,,,,,,,중국 외,22897.07,935068
2018-06,서귀포시,대천동,,,,,,,중국,11088.85,935068
2018-06,서귀포시,대천동,,,,,,,중국 외,7710.98,935068
2018-06,제주시,도두동,,,,,,,중국,81760.34,935068
2018-06,제주시,도두동,,,,,,,중국 외,46016.69,935068
2018-06,서귀포시,동홍동,,,,,,,중국,18238.62,935068
2018-06,서귀포시,동홍동,,,,,,,중국 외,13138.47,935068
2018-06,제주시,봉개동,,,,,,,중국,22610.89,935068
2018-06,제주시,봉개동,,,,,,,중국 외,8707.73,935068
2018-06,제주시,삼도1동,,,,,,,중국,7983.59,935068
2018-06,제주시,삼도1동,,,,,,,중국 외,11728.59,935068
2018-06,제주시,삼도2동,,,,,,,중국,86989.46,935068
2018-06,제주시,삼도2동,,,,,,,중국 외,69832.9,935068
2018-06,제주시,삼양동,,,,,,,중국,8292.2,935068
2018-06,제주시,삼양동,,,,,,,중국 외,6601.57,935068
2018-06,서귀포시,서홍동,,,,,,,중국,70646.57,935068
2018-06,서귀포시,서홍동,,,,,,,중국 외,6834.69,935068
2018-06,서귀포시,성산읍,,,,,,,중국,86199.70999999999,935068
2018-06,서귀포시,성산읍,,,,,,,중국 외,71648.76,935068
2018-06,서귀포시,송산동,,,,,,,중국,5551.13,935068
2018-06,서귀포시,송산동,,,,,,,중국 외,10292.78,935068
2018-06,제주시,아라동,,,,,,,중국,17954.92,935068
2018-06,제주시,아라동,,,,,,,중국 외,18813.0,935068
2018-06,서귀포시,안덕면,,,,,,,중국,113194.39,935068
2018-06,서귀포시,안덕면,,,,,,,중국 외,74790.58,935068
2018-06,제주시,애월읍,,,,,,,중국,251736.91,935068
2018-06,제주시,애월읍,,,,,,,중국 외,68280.94,935068
2018-06,제주시,연동,,,,,,,중국,720744.24,935068
2018-06,제주시,연동,,,,,,,중국 외,249771.2,935068
2018-06,서귀포시,영천동,,,,,,,중국,7283.93,935068
2018-06,서귀포시,영천동,,,,,,,중국 외,12034.9,935068
2018-06,서귀포시,예래동,,,,,,,중국,113817.37,935068
2018-06,서귀포시,예래동,,,,,,,중국 외,56414.76,935068
2018-06,제주시,오라동,,,,,,,중국,13663.16,935068
2018-06,제주시,오라동,,,,,,,중국 외,16692.84,935068
2018-06,제주시,외도동,,,,,,,중국,6300.59,935068
2018-06,제주시,외도동,,,,,,,중국 외,45402.25,935068
2018-06,제주시,용담1동,,,,,,,중국,4759.48,935068
2018-06,제주시,용담1동,,,,,,,중국 외,5079.2,935068
2018-06,제주시,용담2동,,,,,,,중국,425913.23,935068
2018-06,제주시,용담2동,,,,,,,중국 외,277616.17,935068
2018-06,제주시,우도면,,,,,,,중국,34372.54,935068
2018-06,제주시,우도면,,,,,,,중국 외,5842.57,935068
2018-06,제주시,이도1동,,,,,,,중국,11533.53,935068
2018-06,제주시,이도1동,,,,,,,중국 외,18987.34,935068
2018-06,제주시,이도2동,,,,,,,중국,26515.45,935068
2018-06,제주시,이도2동,,,,,,,중국 외,21306.42,935068
2018-06,제주시,이호동,,,,,,,중국,8664.06,935068
2018-06,제주시,이호동,,,,,,,중국 외,22080.77,935068
2018-06,제주시,일도1동,,,,,,,중국,6264.2,935068
2018-06,제주시,일도1동,,,,,,,중국 외,6723.72,935068
2018-06,제주시,일도2동,,,,,,,중국,5742.81,935068
2018-06,제주시,일도2동,,,,,,,중국 외,4245.04,935068
2018-06,서귀포시,정방동,,,,,,,중국,28988.16,935068
2018-06,서귀포시,정방동,,,,,,,중국 외,27335.28,935068
2018-06,제주시,조천읍,,,,,,,중국,44690.82,935068
2018-06,제주시,조천읍,,,,,,,중국 외,37677.33,935068
2018-06,서귀포시,중문동,,,,,,,중국,24150.11,935068
2018-06,서귀포시,중문동,,,,,,,중국 외,22311.66,935068
2018-06,서귀포시,중앙동,,,,,,,중국,6940.82,935068
2018-06,서귀포시,중앙동,,,,,,,중국 외,9385.73,935068
2018-06,서귀포시,천지동,,,,,,,중국,11384.03,935068
2018-06,서귀포시,천지동,,,,,,,중국 외,18121.73,935068
2018-06,제주시,추자면,,,,,,,중국,67338.14,935068
2018-06,제주시,추자면,,,,,,,중국 외,4354.45,935068
2018-06,서귀포시,표선면,,,,,,,중국,41271.19,935068
2018-06,서귀포시,표선면,,,,,,,중국 외,43390.4,935068
2018-06,제주시,한경면,,,,,,,중국,9986.69,935068
2018-06,제주시,한경면,,,,,,,중국 외,4890.17,935068
2018-06,제주시,한림읍,,,,,,,중국,71139.19,935068
2018-06,제주시,한림읍,,,,,,,중국 외,27908.4,935068
2018-06,제주시,화북동,,,,,,,중국,2514.89,935068
2018-06,제주시,화북동,,,,,,,중국 외,5549.9400000000005,935068
2018-06,서귀포시,효돈동,,,,,,,중국,912.4200000000001,935068
2018-06,서귀포시,효돈동,,,,,,,중국 외,1249.69,935068
2018-07,제주시,건입동,,,,,,,중국,69347.18,922316
2018-07,제주시,건입동,,,,,,,중국 외,35462.43,922316
2018-07,제주시,구좌읍,,,,,,,중국,40896.13,922316
2018-07,제주시,구좌읍,,,,,,,중국 외,20659.03,922316
2018-07,서귀포시,남원읍,,,,,,,중국,184213.11000000002,922316
2018-07,서귀포시,남원읍,,,,,,,중국 외,49683.05,922316
2018-07,제주시,노형동,,,,,,,중국,214948.01,922316
2018-07,제주시,노형동,,,,,,,중국 외,42079.67,922316
2018-07,서귀포시,대륜동,,,,,,,중국,31984.47,922316
2018-07,서귀포시,대륜동,,,,,,,중국 외,22549.85,922316
2018-07,서귀포시,대정읍,,,,,,,중국,15628.13,922316
2018-07,서귀포시,대정읍,,,,,,,중국 외,8012.84,922316
2018-07,서귀포시,대천동,,,,,,,중국,11780.2,922316
2018-07,서귀포시,대천동,,,,,,,중국 외,7104.59,922316
2018-07,제주시,도두동,,,,,,,중국,130703.01000000001,922316
2018-07,제주시,도두동,,,,,,,중국 외,55225.4,922316
2018-07,서귀포시,동홍동,,,,,,,중국,35163.29,922316
2018-07,서귀포시,동홍동,,,,,,,중국 외,13201.46,922316
2018-07,제주시,봉개동,,,,,,,중국,38160.57,922316
2018-07,제주시,봉개동,,,,,,,중국 외,8711.28,922316
2018-07,제주시,삼도1동,,,,,,,중국,14897.81,922316
2018-07,제주시,삼도1동,,,,,,,중국 외,23602.48,922316
2018-07,제주시,삼도2동,,,,,,,중국,88242.79000000001,922316
2018-07,제주시,삼도2동,,,,,,,중국 외,56359.85,922316
2018-07,제주시,삼양동,,,,,,,중국,11562.8,922316
2018-07,제주시,삼양동,,,,,,,중국 외,2327.3,922316
2018-07,서귀포시,서홍동,,,,,,,중국,3299.13,922316
2018-07,서귀포시,서홍동,,,,,,,중국 외,1913.59,922316
2018-07,서귀포시,성산읍,,,,,,,중국,125518.95999999999,922316
2018-07,서귀포시,성산읍,,,,,,,중국 외,47737.54,922316
2018-07,서귀포시,송산동,,,,,,,중국,11322.15,922316
2018-07,서귀포시,송산동,,,,,,,중국 외,10487.16,922316
2018-07,제주시,아라동,,,,,,,중국,25840.010000000002,922316
2018-07,제주시,아라동,,,,,,,중국 외,19015.91,922316
2018-07,서귀포시,안덕면,,,,,,,중국,219294.08000000002,922316
2018-07,서귀포시,안덕면,,,,,,,중국 외,79769.91,922316
2018-07,제주시,애월읍,,,,,,,중국,308062.45,922316
2018-07,제주시,애월읍,,,,,,,중국 외,67760.08,922316
2018-07,제주시,연동,,,,,,,중국,999944.94,922316
2018-07,제주시,연동,,,,,,,중국 외,237443.64,922316
2018-07,서귀포시,영천동,,,,,,,중국,12567.51,922316
2018-07,서귀포시,영천동,,,,,,,중국 외,3564.54,922316
2018-07,서귀포시,예래동,,,,,,,중국,223116.7,922316
2018-07,서귀포시,예래동,,,,,,,중국 외,80415.23,922316
2018-07,제주시,오라동,,,,,,,중국,23480.19,922316
2018-07,제주시,오라동,,,,,,,중국 외,34848.87,922316
2018-07,제주시,외도동,,,,,,,중국,15144.77,922316
2018-07,제주시,외도동,,,,,,,중국 외,5361.68,922316
2018-07,제주시,용담1동,,,,,,,중국,9416.13,922316
2018-07,제주시,용담1동,,,,,,,중국 외,11484.28,922316
2018-07,제주시,용담2동,,,,,,,중국,643617.68,922316
2018-07,제주시,용담2동,,,,,,,중국 외,227495.49,922316
2018-07,제주시,우도면,,,,,,,중국,41755.22,922316
2018-07,제주시,우도면,,,,,,,중국 외,9459.71,922316
2018-07,제주시,이도1동,,,,,,,중국,20297.16,922316
2018-07,제주시,이도1동,,,,,,,중국 외,17347.72,922316
2018-07,제주시,이도2동,,,,,,,중국,39990.65,922316
2018-07,제주시,이도2동,,,,,,,중국 외,22199.74,922316
2018-07,제주시,이호동,,,,,,,중국,21268.1,922316
2018-07,제주시,이호동,,,,,,,중국 외,3483.38,922316
2018-07,제주시,일도1동,,,,,,,중국,6452.62,922316
2018-07,제주시,일도1동,,,,,,,중국 외,6834.16,922316
2018-07,제주시,일도2동,,,,,,,중국,9131.17,922316
2018-07,제주시,일도2동,,,,,,,중국 외,9390.96,922316
2018-07,서귀포시,정방동,,,,,,,중국,49803.59,922316
2018-07,서귀포시,정방동,,,,,,,중국 외,24594.56,922316
2018-07,제주시,조천읍,,,,,,,중국,96892.73,922316
2018-07,제주시,조천읍,,,,,,,중국 외,37417.93,922316
2018-07,서귀포시,중문동,,,,,,,중국,40233.37,922316
2018-07,서귀포시,중문동,,,,,,,중국 외,26703.98,922316
2018-07,서귀포시,중앙동,,,,,,,중국,11754.87,922316
2018-07,서귀포시,중앙동,,,,,,,중국 외,10860.56,922316
2018-07,서귀포시,천지동,,,,,,,중국,19146.78,922316
2018-07,서귀포시,천지동,,,,,,,중국 외,21497.38,922316
2018-07,제주시,추자면,,,,,,,중국,106370.06,922316
2018-07,제주시,추자면,,,,,,,중국 외,8118.900000000001,922316
2018-07,서귀포시,표선면,,,,,,,중국,56040.92,922316
2018-07,서귀포시,표선면,,,,,,,중국 외,35801.21,922316
2018-07,제주시,한경면,,,,,,,중국,21217.43,922316
2018-07,제주시,한경면,,,,,,,중국 외,5360.86,922316
2018-07,제주시,한림읍,,,,,,,중국,109014.86,922316
2018-07,제주시,한림읍,,,,,,,중국 외,35887.66,922316
2018-07,제주시,화북동,,,,,,,중국,3900.69,922316
2018-07,제주시,화북동,,,,,,,중국 외,3164.0099999999998,922316
2018-07,서귀포시,효돈동,,,,,,,중국,1992.56,922316
2018-07,서귀포시,효돈동,,,,,,,중국 외,1504.33,922316
2018-08,제주시,건입동,,,,,,,중국,104140.47,1038643
2018-08,제주시,건입동,,,,,,,중국 외,47674.62,1038643
2018-08,제주시,구좌읍,,,,,,,중국,54019.57,1038643
2018-08,제주시,구좌읍,,,,,,,중국 외,24004.8,1038643
2018-08,서귀포시,남원읍,,,,,,,중국,145607.8,1038643
2018-08,서귀포시,남원읍,,,,,,,중국 외,57044.79,1038643
2018-08,제주시,노형동,,,,,,,중국,355024.46,1038643
2018-08,제주시,노형동,,,,,,,중국 외,54214.79,1038643
2018-08,서귀포시,대륜동,,,,,,,중국,45453.95,1038643
2018-08,서귀포시,대륜동,,,,,,,중국 외,24947.74,1038643
2018-08,서귀포시,대정읍,,,,,,,중국,36564.950000000004,1038643
2018-08,서귀포시,대정읍,,,,,,,중국 외,14424.119999999999,1038643
2018-08,서귀포시,대천동,,,,,,,중국,16230.96,1038643
2018-08,서귀포시,대천동,,,,,,,중국 외,5848.87,1038643
2018-08,제주시,도두동,,,,,,,중국,216054.94,1038643
2018-08,제주시,도두동,,,,,,,중국 외,40325.020000000004,1038643
2018-08,서귀포시,동홍동,,,,,,,중국,49996.759999999995,1038643
2018-08,서귀포시,동홍동,,,,,,,중국 외,13061.17,1038643
2018-08,제주시,봉개동,,,,,,,중국,51298.020000000004,1038643
2018-08,제주시,봉개동,,,,,,,중국 외,14532.64,1038643
2018-08,제주시,삼도1동,,,,,,,중국,27523.32,1038643
2018-08,제주시,삼도1동,,,,,,,중국 외,14172.2,1038643
2018-08,제주시,삼도2동,,,,,,,중국,106841.33,1038643
2018-08,제주시,삼도2동,,,,,,,중국 외,52709.020000000004,1038643
2018-08,제주시,삼양동,,,,,,,중국,5381.01,1038643
2018-08,제주시,삼양동,,,,,,,중국 외,4200.03,1038643
2018-08,서귀포시,서홍동,,,,,,,중국,7057.38,1038643
2018-08,서귀포시,서홍동,,,,,,,중국 외,748.65,1038643
2018-08,서귀포시,성산읍,,,,,,,중국,166084.05,1038643
2018-08,서귀포시,성산읍,,,,,,,중국 외,39094.8,1038643
2018-08,서귀포시,송산동,,,,,,,중국,12500.49,1038643
2018-08,서귀포시,송산동,,,,,,,중국 외,6868.94,1038643
2018-08,제주시,아라동,,,,,,,중국,43715.47,1038643
2018-08,제주시,아라동,,,,,,,중국 외,16730.41,1038643
2018-08,서귀포시,안덕면,,,,,,,중국,336703.17,1038643
2018-08,서귀포시,안덕면,,,,,,,중국 외,70901.75,1038643
2018-08,제주시,애월읍,,,,,,,중국,343657.08,1038643
2018-08,제주시,애월읍,,,,,,,중국 외,79210.68,1038643
2018-08,제주시,연동,,,,,,,중국,1405892.49,1038643
2018-08,제주시,연동,,,,,,,중국 외,185530.25,1038643
2018-08,서귀포시,영천동,,,,,,,중국,12500.51,1038643
2018-08,서귀포시,영천동,,,,,,,중국 외,1881.83,1038643
2018-08,서귀포시,예래동,,,,,,,중국,305873.69,1038643
2018-08,서귀포시,예래동,,,,,,,중국 외,97599.67,1038643
2018-08,제주시,오라동,,,,,,,중국,39496.05,1038643
2018-08,제주시,오라동,,,,,,,중국 외,18375.86,1038643
2018-08,제주시,외도동,,,,,,,중국,18155.72,1038643
2018-08,제주시,외도동,,,,,,,중국 외,6667.96,1038643
2018-08,제주시,용담1동,,,,,,,중국,8524.23,1038643
2018-08,제주시,용담1동,,,,,,,중국 외,6512.33,1038643
2018-08,제주시,용담2동,,,,,,,중국,910100.56,1038643
2018-08,제주시,용담2동,,,,,,,중국 외,216481.32,1038643
2018-08,제주시,우도면,,,,,,,중국,47867.62,1038643
2018-08,제주시,우도면,,,,,,,중국 외,5811.15,1038643
2018-08,제주시,이도1동,,,,,,,중국,30384.55,1038643
2018-08,제주시,이도1동,,,,,,,중국 외,16661.06,1038643
2018-08,제주시,이도2동,,,,,,,중국,61035.55,1038643
2018-08,제주시,이도2동,,,,,,,중국 외,36593.3,1038643
2018-08,제주시,이호동,,,,,,,중국,24856.1,1038643
2018-08,제주시,이호동,,,,,,,중국 외,6966.82,1038643
2018-08,제주시,일도1동,,,,,,,중국,9054.56,1038643
2018-08,제주시,일도1동,,,,,,,중국 외,6824.36,1038643
2018-08,제주시,일도2동,,,,,,,중국,25484.739999999998,1038643
2018-08,제주시,일도2동,,,,,,,중국 외,9721.97,1038643
2018-08,서귀포시,정방동,,,,,,,중국,60831.17,1038643
2018-08,서귀포시,정방동,,,,,,,중국 외,24948.18,1038643
2018-08,제주시,조천읍,,,,,,,중국,132359.68,1038643
2018-08,제주시,조천읍,,,,,,,중국 외,44707.73,1038643
2018-08,서귀포시,중문동,,,,,,,중국,59498.85,1038643
2018-08,서귀포시,중문동,,,,,,,중국 외,24297.22,1038643
2018-08,서귀포시,중앙동,,,,,,,중국,14989.2,1038643
2018-08,서귀포시,중앙동,,,,,,,중국 외,5790.25,1038643
2018-08,서귀포시,천지동,,,,,,,중국,27241.34,1038643
2018-08,서귀포시,천지동,,,,,,,중국 외,15104.04,1038643
2018-08,제주시,추자면,,,,,,,중국,80101.88,1038643
2018-08,제주시,추자면,,,,,,,중국 외,9800.25,1038643
2018-08,서귀포시,표선면,,,,,,,중국,59465.26,1038643
2018-08,서귀포시,표선면,,,,,,,중국 외,32252.55,1038643
2018-08,제주시,한경면,,,,,,,중국,21133.36,1038643
2018-08,제주시,한경면,,,,,,,중국 외,4720.52,1038643
2018-08,제주시,한림읍,,,,,,,중국,140860.63,1038643
2018-08,제주시,한림읍,,,,,,,중국 외,34360.39,1038643
2018-08,제주시,화북동,,,,,,,중국,7541.15,1038643
2018-08,제주시,화북동,,,,,,,중국 외,10473.68,1038643
2018-08,서귀포시,효돈동,,,,,,,중국,3158.75,1038643
2018-08,서귀포시,효돈동,,,,,,,중국 외,1875.97,1038643
2018-09,제주시,건입동,,,,,,,중국,105553.49,880738
2018-09,제주시,건입동,,,,,,,중국 외,63059.06,880738
2018-09,제주시,구좌읍,,,,,,,중국,41381.8,880738
2018-09,제주시,구좌읍,,,,,,,중국 외,27531.53,880738
2018-09,서귀포시,남원읍,,,,,,,중국,308927.02,880738
2018-09,서귀포시,남원읍,,,,,,,중국 외,52525.87,880738
2018-09,제주시,노형동,,,,,,,중국,228410.31,880738
2018-09,제주시,노형동,,,,,,,중국 외,57021.83,880738
2018-09,서귀포시,대륜동,,,,,,,중국,31359.46,880738
2018-09,서귀포시,대륜동,,,,,,,중국 외,23449.06,880738
2018-09,서귀포시,대정읍,,,,,,,중국,20991.56,880738
2018-09,서귀포시,대정읍,,,,,,,중국 외,9647.08,880738
2018-09,서귀포시,대천동,,,,,,,중국,15527.960000000001,880738
2018-09,서귀포시,대천동,,,,,,,중국 외,6000.8,880738
2018-09,제주시,도두동,,,,,,,중국,160057.9,880738
2018-09,제주시,도두동,,,,,,,중국 외,48543.92,880738
2018-09,서귀포시,동홍동,,,,,,,중국,36468.0,880738
2018-09,서귀포시,동홍동,,,,,,,중국 외,14057.75,880738
2018-09,제주시,봉개동,,,,,,,중국,41635.7,880738
2018-09,제주시,봉개동,,,,,,,중국 외,13488.14,880738
2018-09,제주시,삼도1동,,,,,,,중국,14164.92,880738
2018-09,제주시,삼도1동,,,,,,,중국 외,14807.69,880738
2018-09,제주시,삼도2동,,,,,,,중국,75247.8,880738
2018-09,제주시,삼도2동,,,,,,,중국 외,73986.25,880738
2018-09,제주시,삼양동,,,,,,,중국,5828.25,880738
2018-09,제주시,삼양동,,,,,,,중국 외,5650.5199999999995,880738
2018-09,서귀포시,서홍동,,,,,,,중국,18139.5,880738
2018-09,서귀포시,서홍동,,,,,,,중국 외,5231.14,880738
2018-09,서귀포시,성산읍,,,,,,,중국,103027.86,880738
2018-09,서귀포시,성산읍,,,,,,,중국 외,59445.2,880738
2018-09,서귀포시,송산동,,,,,,,중국,9579.45,880738
2018-09,서귀포시,송산동,,,,,,,중국 외,17293.18,880738
2018-09,제주시,아라동,,,,,,,중국,33419.29,880738
2018-09,제주시,아라동,,,,,,,중국 외,22516.04,880738
2018-09,서귀포시,안덕면,,,,,,,중국,117001.88,880738
2018-09,서귀포시,안덕면,,,,,,,중국 외,62570.89,880738
2018-09,제주시,애월읍,,,,,,,중국,374095.21,880738
2018-09,제주시,애월읍,,,,,,,중국 외,77323.75,880738
2018-09,제주시,연동,,,,,,,중국,1023131.18,880738
2018-09,제주시,연동,,,,,,,중국 외,198078.27,880738
2018-09,서귀포시,영천동,,,,,,,중국,16150.300000000001,880738
2018-09,서귀포시,영천동,,,,,,,중국 외,2621.6,880738
2018-09,서귀포시,예래동,,,,,,,중국,137220.3,880738
2018-09,서귀포시,예래동,,,,,,,중국 외,75701.5,880738
2018-09,제주시,오라동,,,,,,,중국,19099.74,880738
2018-09,제주시,오라동,,,,,,,중국 외,16842.97,880738
2018-09,제주시,외도동,,,,,,,중국,11864.55,880738
2018-09,제주시,외도동,,,,,,,중국 외,20828.11,880738
2018-09,제주시,용담1동,,,,,,,중국,6458.23,880738
