년월,시도명,읍면동명,국적,외국인유동인구수
2020-05,제주시,오라동,중국 외,491.07
2020-05,제주시,외도동,중국,92.71
2020-05,제주시,외도동,중국 외,252.73
2020-05,제주시,용담1동,중국,7.83
2020-05,제주시,용담1동,중국 외,38.58
2020-05,제주시,용담2동,중국,158.72
2020-05,제주시,용담2동,중국 외,268.54
2020-05,제주시,우도면,중국,113.83
2020-05,제주시,우도면,중국 외,1261.3
2020-05,제주시,이도1동,중국,133.0
2020-05,제주시,이도1동,중국 외,348.32
2020-05,제주시,이도2동,중국,244.55
2020-05,제주시,이도2동,중국 외,702.36
2020-05,제주시,이호동,중국,14.23
2020-05,제주시,이호동,중국 외,152.85
2020-05,제주시,일도1동,중국,1.22
2020-05,제주시,일도1동,중국 외,94.27
2020-05,제주시,일도2동,중국,81.09
2020-05,제주시,일도2동,중국 외,658.96
2020-05,서귀포시,정방동,중국,49.81
2020-05,서귀포시,정방동,중국 외,21.17
2020-05,제주시,조천읍,중국,327.31
2020-05,제주시,조천읍,중국 외,1386.72
2020-05,서귀포시,중문동,중국,597.0
2020-05,서귀포시,중문동,중국 외,2799.5
2020-05,서귀포시,중앙동,중국,71.28
2020-05,서귀포시,중앙동,중국 외,143.2
2020-05,서귀포시,천지동,중국,11.219999999999999
2020-05,서귀포시,천지동,중국 외,89.95
2020-05,제주시,추자면,중국,583.07
2020-05,제주시,추자면,중국 외,2301.98
2020-05,서귀포시,표선면,중국,157.22
2020-05,서귀포시,표선면,중국 외,791.2
2020-05,제주시,한경면,중국,153.45
2020-05,제주시,한경면,중국 외,343.02
2020-05,제주시,한림읍,중국,592.11
2020-05,제주시,한림읍,중국 외,2566.39
2020-05,제주시,화북동,중국,86.7
2020-05,제주시,화북동,중국 외,82.64999999999999
2020-05,서귀포시,효돈동,중국,11.280000000000001
2020-05,서귀포시,효돈동,중국 외,74.13
2020-06,제주시,건입동,중국,129.89
2020-06,제주시,건입동,중국 외,849.61
2020-06,제주시,구좌읍,중국,153.22
2020-06,제주시,구좌읍,중국 외,1107.75
2020-06,서귀포시,남원읍,중국,2126.46
2020-06,서귀포시,남원읍,중국 외,10319.5
2020-06,제주시,노형동,중국,519.61
2020-06,제주시,노형동,중국 외,1311.71
2020-06,서귀포시,대륜동,중국,61.38
2020-06,서귀포시,대륜동,중국 외,551.62
2020-06,서귀포시,대정읍,중국,207.38
2020-06,서귀포시,대정읍,중국 외,615.73
2020-06,서귀포시,대천동,중국,89.48
2020-06,서귀포시,대천동,중국 외,277.64
2020-06,제주시,도두동,중국,128.69
2020-06,제주시,도두동,중국 외,162.60999999999999
2020-06,서귀포시,동홍동,중국,224.1
2020-06,서귀포시,동홍동,중국 외,410.27
2020-06,제주시,봉개동,중국,221.75
2020-06,제주시,봉개동,중국 외,1577.64
2020-06,제주시,삼도1동,중국,11.200000000000001
2020-06,제주시,삼도1동,중국 외,97.6
2020-06,제주시,삼도2동,중국,26.0
2020-06,제주시,삼도2동,중국 외,192.98
2020-06,제주시,삼양동,중국,108.87
2020-06,제주시,삼양동,중국 외,369.3
2020-06,서귀포시,서홍동,중국,2153.17
2020-06,서귀포시,서홍동,중국 외,7869.13
2020-06,서귀포시,성산읍,중국,206.42000000000002
2020-06,서귀포시,성산읍,중국 외,1085.78
2020-06,서귀포시,송산동,중국,34.4
2020-06,서귀포시,송산동,중국 외,236.25
2020-06,제주시,아라동,중국,91.28999999999999
2020-06,제주시,아라동,중국 외,728.25
2020-06,서귀포시,안덕면,중국,245.82999999999998
2020-06,서귀포시,안덕면,중국 외,856.22
2020-06,제주시,애월읍,중국,2363.43
2020-06,제주시,애월읍,중국 외,10157.48
2020-06,제주시,연동,중국,1256.13
2020-06,제주시,연동,중국 외,2097.66
2020-06,서귀포시,영천동,중국,769.49
2020-06,서귀포시,영천동,중국 외,2832.68
2020-06,서귀포시,예래동,중국,109.98
2020-06,서귀포시,예래동,중국 외,849.77
2020-06,제주시,오라동,중국,99.37
2020-06,제주시,오라동,중국 외,2538.52
2020-06,제주시,외도동,중국,50.519999999999996
2020-06,제주시,외도동,중국 외,180.92
2020-06,제주시,용담1동,중국,75.45
2020-06,제주시,용담1동,중국 외,292.38
2020-06,제주시,용담2동,중국,169.58
2020-06,제주시,용담2동,중국 외,409.68
2020-06,제주시,우도면,중국,221.17
2020-06,제주시,우도면,중국 외,1269.36
2020-06,제주시,이도1동,중국,134.73
2020-06,제주시,이도1동,중국 외,350.43
2020-06,제주시,이도2동,중국,353.54
2020-06,제주시,이도2동,중국 외,1191.09
2020-06,제주시,이호동,중국,40.8
2020-06,제주시,이호동,중국 외,151.89
2020-06,제주시,일도1동,중국,33.57
2020-06,제주시,일도1동,중국 외,116.92
2020-06,제주시,일도2동,중국,161.21
2020-06,제주시,일도2동,중국 외,269.5
2020-06,서귀포시,정방동,중국,123.5
2020-06,서귀포시,정방동,중국 외,140.1
2020-06,제주시,조천읍,중국,284.43
2020-06,제주시,조천읍,중국 외,1392.88
2020-06,서귀포시,중문동,중국,1015.3100000000001
2020-06,서귀포시,중문동,중국 외,3409.13
2020-06,서귀포시,중앙동,중국,131.6
2020-06,서귀포시,중앙동,중국 외,151.57999999999998
2020-06,서귀포시,천지동,중국,6.4
2020-06,서귀포시,천지동,중국 외,43.57
2020-06,제주시,추자면,중국,385.51
2020-06,제주시,추자면,중국 외,2962.28
2020-06,서귀포시,표선면,중국,181.21
2020-06,서귀포시,표선면,중국 외,628.72
2020-06,제주시,한경면,중국,95.57
2020-06,제주시,한경면,중국 외,694.91
2020-06,제주시,한림읍,중국,907.3199999999999
2020-06,제주시,한림읍,중국 외,2536.22
2020-06,제주시,화북동,중국,45.79
2020-06,제주시,화북동,중국 외,371.67
2020-06,서귀포시,효돈동,중국,7.970000000000001
2020-06,서귀포시,효돈동,중국 외,14.92
2020-07,제주시,건입동,중국,183.48000000000002
2020-07,제주시,건입동,중국 외,1472.34
2020-07,제주시,구좌읍,중국,223.79
2020-07,제주시,구좌읍,중국 외,1421.44
2020-07,서귀포시,남원읍,중국,2049.43
2020-07,서귀포시,남원읍,중국 외,15740.82
2020-07,제주시,노형동,중국,540.89
2020-07,제주시,노형동,중국 외,2496.3
2020-07,서귀포시,대륜동,중국,149.16
2020-07,서귀포시,대륜동,중국 외,1460.21
2020-07,서귀포시,대정읍,중국,288.17
2020-07,서귀포시,대정읍,중국 외,1866.87
2020-07,서귀포시,대천동,중국,160.07
2020-07,서귀포시,대천동,중국 외,234.21
2020-07,제주시,도두동,중국,230.79
2020-07,제주시,도두동,중국 외,526.39
2020-07,서귀포시,동홍동,중국,255.75
2020-07,서귀포시,동홍동,중국 외,747.78
2020-07,제주시,봉개동,중국,236.19
2020-07,제주시,봉개동,중국 외,2590.91
2020-07,제주시,삼도1동,중국,103.78
2020-07,제주시,삼도1동,중국 외,73.92
2020-07,제주시,삼도2동,중국,42.32
2020-07,제주시,삼도2동,중국 외,466.43
2020-07,제주시,삼양동,중국,173.13
2020-07,제주시,삼양동,중국 외,1088.78
2020-07,서귀포시,서홍동,중국,2068.32
2020-07,서귀포시,서홍동,중국 외,12406.97
2020-07,서귀포시,성산읍,중국,408.84
2020-07,서귀포시,성산읍,중국 외,1646.09
2020-07,서귀포시,송산동,중국,18.470000000000002
2020-07,서귀포시,송산동,중국 외,394.62
2020-07,제주시,아라동,중국,169.3
2020-07,제주시,아라동,중국 외,1475.21
2020-07,서귀포시,안덕면,중국,444.96
2020-07,서귀포시,안덕면,중국 외,4898.69
2020-07,제주시,애월읍,중국,1953.31
2020-07,제주시,애월읍,중국 외,14203.9
2020-07,제주시,연동,중국,1562.32
2020-07,제주시,연동,중국 외,4276.82
2020-07,서귀포시,영천동,중국,468.37
2020-07,서귀포시,영천동,중국 외,3061.29
2020-07,서귀포시,예래동,중국,199.69
2020-07,서귀포시,예래동,중국 외,1113.28
2020-07,제주시,오라동,중국,29.62
2020-07,제주시,오라동,중국 외,1679.1399999999999
2020-07,제주시,외도동,중국,34.02
2020-07,제주시,외도동,중국 외,950.1899999999999
2020-07,제주시,용담1동,중국,82.29
2020-07,제주시,용담1동,중국 외,311.99
2020-07,제주시,용담2동,중국,301.7
2020-07,제주시,용담2동,중국 외,1064.75
2020-07,제주시,우도면,중국,189.21
2020-07,제주시,우도면,중국 외,1687.27
2020-07,제주시,이도1동,중국,104.95
2020-07,제주시,이도1동,중국 외,370.27
2020-07,제주시,이도2동,중국,280.82
2020-07,제주시,이도2동,중국 외,953.71
2020-07,제주시,이호동,중국,82.17
2020-07,제주시,이호동,중국 외,346.83
2020-07,제주시,일도1동,중국,26.45
2020-07,제주시,일도1동,중국 외,248.99
2020-07,제주시,일도2동,중국,76.66
2020-07,제주시,일도2동,중국 외,254.96
2020-07,서귀포시,정방동,중국,35.58
2020-07,서귀포시,정방동,중국 외,219.35
2020-07,제주시,조천읍,중국,275.68
2020-07,제주시,조천읍,중국 외,2797.31
2020-07,서귀포시,중문동,중국,915.05
2020-07,서귀포시,중문동,중국 외,6554.02
2020-07,서귀포시,중앙동,중국,141.3
2020-07,서귀포시,중앙동,중국 외,164.33
2020-07,서귀포시,천지동,중국,26.35
2020-07,서귀포시,천지동,중국 외,94.52000000000001
2020-07,제주시,추자면,중국,534.36
2020-07,제주시,추자면,중국 외,4021.19
2020-07,서귀포시,표선면,중국,260.36
2020-07,서귀포시,표선면,중국 외,996.48
2020-07,제주시,한경면,중국,156.78
2020-07,제주시,한경면,중국 외,629.81
2020-07,제주시,한림읍,중국,777.41
2020-07,제주시,한림읍,중국 외,4057.17
2020-07,제주시,화북동,중국,104.35
2020-07,제주시,화북동,중국 외,1418.3700000000001
2020-07,서귀포시,효돈동,중국,20.17
2020-07,서귀포시,효돈동,중국 외,29.73
2020-08,제주시,건입동,중국,233.17000000000002
2020-08,제주시,건입동,중국 외,2027.41
2020-08,제주시,구좌읍,중국,234.32
2020-08,제주시,구좌읍,중국 외,557.09
2020-08,서귀포시,남원읍,중국,2214.74
2020-08,서귀포시,남원읍,중국 외,19673.54
2020-08,제주시,노형동,중국,1131.12
2020-08,제주시,노형동,중국 외,3070.16
2020-08,서귀포시,대륜동,중국,86.22
2020-08,서귀포시,대륜동,중국 외,1382.8700000000001
2020-08,서귀포시,대정읍,중국,380.25
2020-08,서귀포시,대정읍,중국 외,3149.88
2020-08,서귀포시,대천동,중국,150.67000000000002
2020-08,서귀포시,대천동,중국 외,709.99
2020-08,제주시,도두동,중국,154.36
2020-08,제주시,도두동,중국 외,264.06
2020-08,서귀포시,동홍동,중국,279.85
2020-08,서귀포시,동홍동,중국 외,1041.73
2020-08,제주시,봉개동,중국,338.02
2020-08,제주시,봉개동,중국 외,3521.25
2020-08,제주시,삼도1동,중국,33.68
2020-08,제주시,삼도1동,중국 외,501.77
2020-08,제주시,삼도2동,중국,139.15
2020-08,제주시,삼도2동,중국 외,131.9
2020-08,제주시,삼양동,중국,123.60000000000001
2020-08,제주시,삼양동,중국 외,813.39
2020-08,서귀포시,서홍동,중국,5369.52
2020-08,서귀포시,서홍동,중국 외,26611.29
2020-08,서귀포시,성산읍,중국,460.93
2020-08,서귀포시,성산읍,중국 외,2560.4
2020-08,서귀포시,송산동,중국,4.65
2020-08,서귀포시,송산동,중국 외,59.42
2020-08,제주시,아라동,중국,610.16
2020-08,제주시,아라동,중국 외,6414.52
2020-08,서귀포시,안덕면,중국,414.39
2020-08,서귀포시,안덕면,중국 외,4908.5
2020-08,제주시,애월읍,중국,2802.85
2020-08,제주시,애월읍,중국 외,20479.55
2020-08,제주시,연동,중국,1524.47
2020-08,제주시,연동,중국 외,3487.28
2020-08,서귀포시,영천동,중국,451.12
2020-08,서귀포시,영천동,중국 외,4291.26
2020-08,서귀포시,예래동,중국,310.41
2020-08,서귀포시,예래동,중국 외,1281.19
2020-08,제주시,오라동,중국,135.16
2020-08,제주시,오라동,중국 외,1738.9
2020-08,제주시,외도동,중국,87.21000000000001
2020-08,제주시,외도동,중국 외,949.3
2020-08,제주시,용담1동,중국,99.71000000000001
2020-08,제주시,용담1동,중국 외,272.3
2020-08,제주시,용담2동,중국,301.44
2020-08,제주시,용담2동,중국 외,1944.8700000000001
2020-08,제주시,우도면,중국,276.17
2020-08,제주시,우도면,중국 외,2282.37
2020-08,제주시,이도1동,중국,159.74
2020-08,제주시,이도1동,중국 외,468.96000000000004
2020-08,제주시,이도2동,중국,397.03
2020-08,제주시,이도2동,중국 외,2168.85
2020-08,제주시,이호동,중국,49.19
2020-08,제주시,이호동,중국 외,237.85999999999999
2020-08,제주시,일도1동,중국,30.78
2020-08,제주시,일도1동,중국 외,46.78
2020-08,제주시,일도2동,중국,225.92
2020-08,제주시,일도2동,중국 외,138.57
2020-08,서귀포시,정방동,중국,28.9
2020-08,서귀포시,정방동,중국 외,92.8
2020-08,제주시,조천읍,중국,502.06
2020-08,제주시,조천읍,중국 외,3743.62
2020-08,서귀포시,중문동,중국,1081.04
2020-08,서귀포시,중문동,중국 외,7326.3
2020-08,서귀포시,중앙동,중국,84.96000000000001
2020-08,서귀포시,중앙동,중국 외,65.67999999999999
2020-08,서귀포시,천지동,중국,18.029999999999998
2020-08,서귀포시,천지동,중국 외,8.43
2020-08,제주시,추자면,중국,723.55
2020-08,제주시,추자면,중국 외,5484.0
2020-08,서귀포시,표선면,중국,304.0
2020-08,서귀포시,표선면,중국 외,1412.35
2020-08,제주시,한경면,중국,111.93
2020-08,제주시,한경면,중국 외,715.96
2020-08,제주시,한림읍,중국,627.9300000000001
2020-08,제주시,한림읍,중국 외,4730.68
2020-08,제주시,화북동,중국,82.95
2020-08,제주시,화북동,중국 외,305.08
2020-08,서귀포시,효돈동,중국,39.33
2020-08,서귀포시,효돈동,중국 외,96.83
2020-09,제주시,건입동,중국,217.48000000000002
2020-09,제주시,건입동,중국 외,2916.55
2020-09,제주시,구좌읍,중국,148.85
2020-09,제주시,구좌읍,중국 외,607.87
2020-09,서귀포시,남원읍,중국,3218.36
2020-09,서귀포시,남원읍,중국 외,24108.74
2020-09,제주시,노형동,중국,957.72
2020-09,제주시,노형동,중국 외,3466.95
2020-09,서귀포시,대륜동,중국,150.09
2020-09,서귀포시,대륜동,중국 외,1039.25
2020-09,서귀포시,대정읍,중국,587.4
2020-09,서귀포시,대정읍,중국 외,1238.21
2020-09,서귀포시,대천동,중국,110.14
2020-09,서귀포시,대천동,중국 외,828.83
2020-09,제주시,도두동,중국,44.08
2020-09,제주시,도두동,중국 외,260.95
2020-09,서귀포시,동홍동,중국,212.13
2020-09,서귀포시,동홍동,중국 외,1203.3
2020-09,제주시,봉개동,중국,505.32
2020-09,제주시,봉개동,중국 외,5895.18
2020-09,제주시,삼도1동,중국,91.18
2020-09,제주시,삼도1동,중국 외,977.01
2020-09,제주시,삼도2동,중국,120.23
2020-09,제주시,삼도2동,중국 외,382.95
2020-09,제주시,삼양동,중국,66.3
2020-09,제주시,삼양동,중국 외,735.62
2020-09,서귀포시,서홍동,중국,14068.72
2020-09,서귀포시,서홍동,중국 외,30390.09
2020-09,서귀포시,성산읍,중국,419.2
2020-09,서귀포시,성산읍,중국 외,2686.65
2020-09,서귀포시,송산동,중국,35.28
2020-09,서귀포시,송산동,중국 외,150.88
2020-09,제주시,아라동,중국,999.8399999999999
2020-09,제주시,아라동,중국 외,3350.3
2020-09,서귀포시,안덕면,중국,326.48
2020-09,서귀포시,안덕면,중국 외,4125.7
2020-09,제주시,애월읍,중국,3804.07
2020-09,제주시,애월읍,중국 외,26572.39
2020-09,제주시,연동,중국,1610.57
2020-09,제주시,연동,중국 외,3322.95
2020-09,서귀포시,영천동,중국,618.56
2020-09,서귀포시,영천동,중국 외,6096.62
2020-09,서귀포시,예래동,중국,230.46
2020-09,서귀포시,예래동,중국 외,822.9100000000001
2020-09,제주시,오라동,중국,196.63
2020-09,제주시,오라동,중국 외,1070.83
2020-09,제주시,외도동,중국,124.25
2020-09,제주시,외도동,중국 외,1292.66
2020-09,제주시,용담1동,중국,64.05
2020-09,제주시,용담1동,중국 외,416.12
2020-09,제주시,용담2동,중국,159.2
2020-09,제주시,용담2동,중국 외,1243.1200000000001
2020-09,제주시,우도면,중국,393.93
2020-09,제주시,우도면,중국 외,10792.789999999999
2020-09,제주시,이도1동,중국,212.24
2020-09,제주시,이도1동,중국 외,498.78
2020-09,제주시,이도2동,중국,329.6
2020-09,제주시,이도2동,중국 외,3277.64
2020-09,제주시,이호동,중국,13.389999999999999
2020-09,제주시,이호동,중국 외,213.71
2020-09,제주시,일도1동,중국,0.42000000000000004
2020-09,제주시,일도1동,중국 외,73.89
2020-09,제주시,일도2동,중국,131.18
2020-09,제주시,일도2동,중국 외,396.41
2020-09,서귀포시,정방동,중국,218.94
2020-09,서귀포시,정방동,중국 외,284.08
2020-09,제주시,조천읍,중국,492.36
2020-09,제주시,조천읍,중국 외,4315.87
2020-09,서귀포시,중문동,중국,1338.3799999999999
2020-09,서귀포시,중문동,중국 외,8019.93
2020-09,서귀포시,중앙동,중국,67.45
2020-09,서귀포시,중앙동,중국 외,36.06
2020-09,서귀포시,천지동,중국,143.41
2020-09,서귀포시,천지동,중국 외,102.34
2020-09,제주시,추자면,중국,685.11
2020-09,제주시,추자면,중국 외,6323.6
2020-09,서귀포시,표선면,중국,240.99
2020-09,서귀포시,표선면,중국 외,1304.71
2020-09,제주시,한경면,중국,245.1
2020-09,제주시,한경면,중국 외,842.71
2020-09,제주시,한림읍,중국,1090.5800000000002
2020-09,제주시,한림읍,중국 외,3131.97
2020-09,제주시,화북동,중국,188.34
2020-09,제주시,화북동,중국 외,715.98
2020-09,서귀포시,효돈동,중국,19.5
2020-09,서귀포시,효돈동,중국 외,52.839999999999996
2020-10,제주시,건입동,중국,200.43
2020-10,제주시,건입동,중국 외,2095.38
2020-10,제주시,구좌읍,중국,265.17
2020-10,제주시,구좌읍,중국 외,782.32
2020-10,서귀포시,남원읍,중국,7076.13
2020-10,서귀포시,남원읍,중국 외,24731.61
2020-10,제주시,노형동,중국,632.81
2020-10,제주시,노형동,중국 외,4427.15
2020-10,서귀포시,대륜동,중국,150.65
2020-10,서귀포시,대륜동,중국 외,570.78
2020-10,서귀포시,대정읍,중국,92.91
2020-10,서귀포시,대정읍,중국 외,616.5600000000001
2020-10,서귀포시,대천동,중국,190.92
2020-10,서귀포시,대천동,중국 외,576.88
2020-10,제주시,도두동,중국,40.33
2020-10,제주시,도두동,중국 외,473.65000000000003
2020-10,서귀포시,동홍동,중국,284.52
2020-10,서귀포시,동홍동,중국 외,1646.8700000000001
2020-10,제주시,봉개동,중국,463.05
2020-10,제주시,봉개동,중국 외,5184.67
2020-10,제주시,삼도1동,중국,31.72
2020-10,제주시,삼도1동,중국 외,526.55
2020-10,제주시,삼도2동,중국,219.23
2020-10,제주시,삼도2동,중국 외,498.87
2020-10,제주시,삼양동,중국,37.28
2020-10,제주시,삼양동,중국 외,815.91
2020-10,서귀포시,서홍동,중국,17395.93
2020-10,서귀포시,서홍동,중국 외,29446.93
2020-10,서귀포시,성산읍,중국,346.39
2020-10,서귀포시,성산읍,중국 외,1340.23
2020-10,서귀포시,송산동,중국,42.72
2020-10,서귀포시,송산동,중국 외,271.27
2020-10,제주시,아라동,중국,167.44
2020-10,제주시,아라동,중국 외,2919.49
2020-10,서귀포시,안덕면,중국,348.12
2020-10,서귀포시,안덕면,중국 외,3966.81
2020-10,제주시,애월읍,중국,7203.43
2020-10,제주시,애월읍,중국 외,30139.3
2020-10,제주시,연동,중국,1339.5
2020-10,제주시,연동,중국 외,4259.41
2020-10,서귀포시,영천동,중국,1360.85
2020-10,서귀포시,영천동,중국 외,7089.9
2020-10,서귀포시,예래동,중국,228.07
2020-10,서귀포시,예래동,중국 외,1413.34
2020-10,제주시,오라동,중국,199.03
2020-10,제주시,오라동,중국 외,1213.44
2020-10,제주시,외도동,중국,40.1
2020-10,제주시,외도동,중국 외,442.75
2020-10,제주시,용담1동,중국,1.83
2020-10,제주시,용담1동,중국 외,194.21
2020-10,제주시,용담2동,중국,216.66
2020-10,제주시,용담2동,중국 외,1375.08
2020-10,제주시,우도면,중국,543.86
2020-10,제주시,우도면,중국 외,4051.32
2020-10,제주시,이도1동,중국,80.24
2020-10,제주시,이도1동,중국 외,847.78
2020-10,제주시,이도2동,중국,257.37
2020-10,제주시,이도2동,중국 외,1529.93
2020-10,제주시,이호동,중국,14.799999999999999
2020-10,제주시,이호동,중국 외,336.94
2020-10,제주시,일도1동,중국,40.11
2020-10,제주시,일도1동,중국 외,295.67
2020-10,제주시,일도2동,중국,128.05
2020-10,제주시,일도2동,중국 외,400.11
2020-10,서귀포시,정방동,중국,123.9
2020-10,서귀포시,정방동,중국 외,177.05
2020-10,제주시,조천읍,중국,373.43
2020-10,제주시,조천읍,중국 외,4287.91
2020-10,서귀포시,중문동,중국,2059.21
2020-10,서귀포시,중문동,중국 외,10466.1
2020-10,서귀포시,중앙동,중국,99.03
2020-10,서귀포시,중앙동,중국 외,70.79
2020-10,서귀포시,천지동,중국,129.2
2020-10,서귀포시,천지동,중국 외,221.77
2020-10,제주시,추자면,중국,600.65
2020-10,제주시,추자면,중국 외,5848.05
2020-10,서귀포시,표선면,중국,222.77
2020-10,서귀포시,표선면,중국 외,1484.92
2020-10,제주시,한경면,중국,179.85
2020-10,제주시,한경면,중국 외,1114.83
2020-10,제주시,한림읍,중국,267.58
2020-10,제주시,한림읍,중국 외,1286.09
2020-10,제주시,화북동,중국,149.94
2020-10,제주시,화북동,중국 외,746.63
2020-10,서귀포시,효돈동,중국,23.49
2020-10,서귀포시,효돈동,중국 외,13.129999999999999
2020-11,제주시,건입동,중국,89.86
2020-11,제주시,건입동,중국 외,1421.71
2020-11,제주시,구좌읍,중국,52.28
2020-11,제주시,구좌읍,중국 외,1651.99
2020-11,서귀포시,남원읍,중국,2165.85
2020-11,서귀포시,남원읍,중국 외,16848.83
2020-11,제주시,노형동,중국,276.33
2020-11,제주시,노형동,중국 외,4388.78
2020-11,서귀포시,대륜동,중국,54.14
2020-11,서귀포시,대륜동,중국 외,693.8
2020-11,서귀포시,대정읍,중국,147.78
2020-11,서귀포시,대정읍,중국 외,2410.25
2020-11,서귀포시,대천동,중국,146.56
2020-11,서귀포시,대천동,중국 외,996.29
2020-11,제주시,도두동,중국,45.53
2020-11,제주시,도두동,중국 외,819.91
2020-11,서귀포시,동홍동,중국,170.08
2020-11,서귀포시,동홍동,중국 외,792.72
2020-11,제주시,봉개동,중국,295.68
2020-11,제주시,봉개동,중국 외,4416.38
2020-11,제주시,삼도1동,중국,39.91
2020-11,제주시,삼도1동,중국 외,223.87
2020-11,제주시,삼도2동,중국,37.2
2020-11,제주시,삼도2동,중국 외,388.8
2020-11,제주시,삼양동,중국,12.120000000000001
2020-11,제주시,삼양동,중국 외,400.46999999999997
2020-11,서귀포시,서홍동,중국,7057.59
2020-11,서귀포시,서홍동,중국 외,22791.65
2020-11,서귀포시,성산읍,중국,334.35
2020-11,서귀포시,성산읍,중국 외,1557.41
2020-11,서귀포시,송산동,중국,23.15
2020-11,서귀포시,송산동,중국 외,184.79
2020-11,제주시,아라동,중국,251.81
2020-11,제주시,아라동,중국 외,3033.4500000000003
2020-11,서귀포시,안덕면,중국,257.46
2020-11,서귀포시,안덕면,중국 외,2528.36
2020-11,제주시,애월읍,중국,2333.35
2020-11,제주시,애월읍,중국 외,23606.28
2020-11,제주시,연동,중국,633.21
2020-11,제주시,연동,중국 외,4560.54
2020-11,서귀포시,영천동,중국,650.5
2020-11,서귀포시,영천동,중국 외,5570.7
2020-11,서귀포시,예래동,중국,34.269999999999996
2020-11,서귀포시,예래동,중국 외,1260.01
2020-11,제주시,오라동,중국,50.8
2020-11,제주시,오라동,중국 외,2477.16
2020-11,제주시,외도동,중국,131.11
2020-11,제주시,외도동,중국 외,233.48999999999998
2020-11,제주시,용담1동,중국,27.650000000000002
2020-11,제주시,용담1동,중국 외,79.73
2020-11,제주시,용담2동,중국,140.63
2020-11,제주시,용담2동,중국 외,630.88
2020-11,제주시,우도면,중국,259.92
2020-11,제주시,우도면,중국 외,3827.28
2020-11,제주시,이도1동,중국,187.49
2020-11,제주시,이도1동,중국 외,748.34
2020-11,제주시,이도2동,중국,156.24
2020-11,제주시,이도2동,중국 외,2230.7200000000003
2020-11,제주시,이호동,중국,42.660000000000004
2020-11,제주시,이호동,중국 외,273.94
2020-11,제주시,일도1동,중국,1.99
2020-11,제주시,일도1동,중국 외,93.61
2020-11,제주시,일도2동,중국,28.53
2020-11,제주시,일도2동,중국 외,1300.5
2020-11,서귀포시,정방동,중국,63.78
2020-11,서귀포시,정방동,중국 외,111.96
2020-11,제주시,조천읍,중국,292.82
2020-11,제주시,조천읍,중국 외,3417.64
2020-11,서귀포시,중문동,중국,702.49
2020-11,서귀포시,중문동,중국 외,6109.44
2020-11,서귀포시,중앙동,중국,70.62
2020-11,서귀포시,중앙동,중국 외,218.0
2020-11,서귀포시,천지동,중국,55.53
2020-11,서귀포시,천지동,중국 외,26.259999999999998
2020-11,제주시,추자면,중국,373.96
2020-11,제주시,추자면,중국 외,4762.1900000000005
2020-11,서귀포시,표선면,중국,95.3
2020-11,서귀포시,표선면,중국 외,1964.84
2020-11,제주시,한경면,중국,167.24
2020-11,제주시,한경면,중국 외,610.1999999999999
2020-11,제주시,한림읍,중국,231.74
2020-11,제주시,한림읍,중국 외,1895.03
2020-11,제주시,화북동,중국,59.31
2020-11,제주시,화북동,중국 외,814.24
2020-11,서귀포시,효돈동,중국,8.7
2020-11,서귀포시,효돈동,중국 외,38.33
2020-12,제주시,건입동,중국,88.17
2020-12,제주시,건입동,중국 외,1995.06
2020-12,제주시,구좌읍,중국,101.49000000000001
2020-12,제주시,구좌읍,중국 외,750.54
2020-12,서귀포시,남원읍,중국,2096.45
2020-12,서귀포시,남원읍,중국 외,26650.48
2020-12,제주시,노형동,중국,368.63
2020-12,제주시,노형동,중국 외,3221.28
2020-12,서귀포시,대륜동,중국,145.54
2020-12,서귀포시,대륜동,중국 외,1976.67
2020-12,서귀포시,대정읍,중국,217.74
2020-12,서귀포시,대정읍,중국 외,2038.35
2020-12,서귀포시,대천동,중국,163.27
2020-12,서귀포시,대천동,중국 외,626.21
2020-12,제주시,도두동,중국,35.94
2020-12,제주시,도두동,중국 외,864.16
2020-12,서귀포시,동홍동,중국,133.33
2020-12,서귀포시,동홍동,중국 외,1058.32
2020-12,제주시,봉개동,중국,250.68
2020-12,제주시,봉개동,중국 외,5101.87
2020-12,제주시,삼도1동,중국,23.02
2020-12,제주시,삼도1동,중국 외,556.3299999999999
2020-12,제주시,삼도2동,중국,68.92
2020-12,제주시,삼도2동,중국 외,684.52
2020-12,제주시,삼양동,중국,46.9
2020-12,제주시,삼양동,중국 외,1213.67
2020-12,서귀포시,서홍동,중국,2103.17
2020-12,서귀포시,서홍동,중국 외,15037.58
2020-12,서귀포시,성산읍,중국,288.1
2020-12,서귀포시,성산읍,중국 외,4255.21
2020-12,서귀포시,송산동,중국,21.37
2020-12,서귀포시,송산동,중국 외,743.69
2020-12,제주시,아라동,중국,164.27
2020-12,제주시,아라동,중국 외,2242.42
2020-12,서귀포시,안덕면,중국,234.68
2020-12,서귀포시,안덕면,중국 외,3812.73
2020-12,제주시,애월읍,중국,2206.1
2020-12,제주시,애월읍,중국 외,32106.72
2020-12,제주시,연동,중국,829.55
2020-12,제주시,연동,중국 외,4746.18
2020-12,서귀포시,영천동,중국,625.16
2020-12,서귀포시,영천동,중국 외,6874.9
2020-12,서귀포시,예래동,중국,221.81
2020-12,서귀포시,예래동,중국 외,1497.52
2020-12,제주시,오라동,중국,42.11
2020-12,제주시,오라동,중국 외,2110.43
2020-12,제주시,외도동,중국,26.45
2020-12,제주시,외도동,중국 외,719.45
