연도,월,관광지명,한국인,외국인
2013,03,(주)제주미니미니랜드,0,0
2013,03,국립제주박물관,21265,350
2013,03,도립미술관,0,0
2013,03,만장굴관광지,37209,9490
2013,03,목석원,0,0
2013,03,민속자연사박물관,22629,10392
2013,03,비자림,21024,372
2013,03,산굼부리,0,0
2013,03,삼성혈,0,0
2013,03,삼양선사유적지,2960,3
2013,03,생각하는 정원,0,0
2013,03,절물자연휴양림,40388,0
2013,03,제주도립 김창열미술관,0,0
2013,03,제주돌문화공원,16141,130
2013,03,제주러브랜드,0,0
2013,03,제주목관아지,7814,442
2013,03,제주별빛누리공원,3336,146
2013,03,제주항일기념관,12542,135
2013,03,한라산국립공원,72193,0
2013,03,한림공원,0,0
2013,03,항몽 유적지,4639,38
2013,03,해녀 박물관,12329,2418
2013,03,감귤박물관,4299,44
2013,03,기당미술관,902,0
2013,03,마라해양도립공원,13515,0
2013,03,박물관은살아있다,0,0
2013,03,산방산,64620,1458
2013,03,서귀포도립해양공원,12135,0
2013,03,서귀포자연휴양림,4441,1
2013,03,서복전시관,1835,306
2013,03,성산일출봉,117214,67368
2013,03,소리섬박물관,0,0
2013,03,소인국테마파크,33218,16523
2013,03,신영영화박물관,0,0
2013,03,아프리카박물관,0,0
2013,03,여미지식물원,38196,2100
2013,03,이중섭미술관,7764,21
2013,03,익스트림 아일랜드,0,0
2013,03,일출랜드,41338,2057
2013,03,정방폭포,52997,4064
2013,03,제주민속촌박물관,0,0
2013,03,제주조각공원,1057,0
2013,03,제주추사관,4644,27
2013,03,중문주상절리대,104112,17075
2013,03,천제연폭포,43195,9602
2013,03,천지연폭포,96364,14113
2013,03,카멜리아힐,0,0
2013,03,테디베어뮤지엄,29035,0
2013,03,퍼시픽랜드,0,0
2013,03,아쿠아플라넷,0,0
2013,03,화락원,0,0
2013,04,(주)제주미니미니랜드,0,0
2013,04,국립제주박물관,38539,608
2013,04,도립미술관,0,0
2013,04,만장굴관광지,55643,11067
2013,04,목석원,0,0
2013,04,민속자연사박물관,80397,23805
2013,04,비자림,42566,410
2013,04,산굼부리,0,0
2013,04,삼성혈,0,0
2013,04,삼양선사유적지,3066,21
2013,04,생각하는 정원,0,0
2013,04,절물자연휴양림,69375,0
2013,04,제주도립 김창열미술관,0,0
2013,04,제주돌문화공원,22328,348
2013,04,제주러브랜드,0,0
2013,04,제주목관아지,12795,791
2013,04,제주별빛누리공원,4734,107
2013,04,제주항일기념관,11707,117
2013,04,한라산국립공원,101604,0
2013,04,한림공원,0,0
2013,04,항몽 유적지,13266,45
2013,04,해녀 박물관,15212,3663
2013,04,감귤박물관,5835,83
2013,04,기당미술관,496,6
2013,04,마라해양도립공원,34834,0
2013,04,박물관은살아있다,0,0
2013,04,산방산,92162,1486
2013,04,서귀포도립해양공원,14275,0
2013,04,서귀포자연휴양림,6993,0
2013,04,서복전시관,2263,443
2013,04,성산일출봉,191821,113772
2013,04,소리섬박물관,0,0
2013,04,소인국테마파크,49275,656
2013,04,신영영화박물관,0,0
2013,04,아프리카박물관,0,0
2013,04,여미지식물원,62945,0
2013,04,이중섭미술관,11852,42
2013,04,익스트림 아일랜드,0,0
2013,04,일출랜드,69260,4266
2013,04,정방폭포,70093,6474
2013,04,제주민속촌박물관,0,0
2013,04,제주조각공원,1748,0
2013,04,제주추사관,7672,37
2013,04,중문주상절리대,169060,31095
2013,04,천제연폭포,50108,12169
2013,04,천지연폭포,154070,30228
2013,04,카멜리아힐,0,0
2013,04,테디베어뮤지엄,28500,9520
2013,04,퍼시픽랜드,0,0
2013,04,아쿠아플라넷,0,0
2013,04,화락원,0,0
2013,05,(주)제주미니미니랜드,0,0
2013,05,국립제주박물관,52045,30220
2013,05,도립미술관,0,0
2013,05,만장굴관광지,59846,12514
2013,05,목석원,0,0
2013,05,민속자연사박물관,78766,22398
2013,05,비자림,54026,749
2013,05,산굼부리,0,0
2013,05,삼성혈,0,0
2013,05,삼양선사유적지,4437,17
2013,05,생각하는 정원,0,0
2013,05,절물자연휴양림,79485,0
2013,05,제주도립 김창열미술관,0,0
2013,05,제주돌문화공원,33911,400
2013,05,제주러브랜드,0,0
2013,05,제주목관아지,18482,909
2013,05,제주별빛누리공원,6108,74
2013,05,제주항일기념관,12930,79
2013,05,한라산국립공원,135758,0
2013,05,한림공원,0,0
2013,05,항몽 유적지,16111,71
2013,05,해녀 박물관,30402,3879
2013,05,감귤박물관,5270,117
2013,05,기당미술관,946,0
2013,05,마라해양도립공원,47101,0
2013,05,박물관은살아있다,0,0
2013,05,산방산,94817,1411
2013,05,서귀포도립해양공원,21267,0
2013,05,서귀포자연휴양림,9412,0
2013,05,서복전시관,3231,428
2013,05,성산일출봉,241942,98791
2013,05,소리섬박물관,0,0
2013,05,소인국테마파크,52126,1687
2013,05,신영영화박물관,0,0
2013,05,아프리카박물관,0,0
2013,05,여미지식물원,49072,0
2013,05,이중섭미술관,14581,48
2013,05,익스트림 아일랜드,0,0
2013,05,일출랜드,76754,2561
2013,05,정방폭포,86339,5362
2013,05,제주민속촌박물관,0,0
2013,05,제주조각공원,1768,0
2013,05,제주추사관,10679,25
2013,05,중문주상절리대,190620,19661
2013,05,천제연폭포,55240,11071
2013,05,천지연폭포,170885,21931
2013,05,카멜리아힐,0,0
2013,05,테디베어뮤지엄,32000,10500
2013,05,퍼시픽랜드,0,0
2013,05,아쿠아플라넷,0,0
2013,05,화락원,0,0
2013,06,(주)제주미니미니랜드,0,0
2013,06,국립제주박물관,36803,2368
2013,06,도립미술관,0,0
2013,06,만장굴관광지,56012,11951
2013,06,목석원,0,0
2013,06,민속자연사박물관,36628,25909
2013,06,비자림,41271,1505
2013,06,산굼부리,0,0
2013,06,삼성혈,0,0
2013,06,삼양선사유적지,3381,18
2013,06,생각하는 정원,0,0
2013,06,절물자연휴양림,62876,0
2013,06,제주도립 김창열미술관,0,0
2013,06,제주돌문화공원,19764,238
2013,06,제주러브랜드,0,0
2013,06,제주목관아지,13162,962
2013,06,제주별빛누리공원,4162,54
2013,06,제주항일기념관,11486,46
2013,06,한라산국립공원,105521,0
2013,06,한림공원,0,0
2013,06,항몽 유적지,23185,53
2013,06,해녀 박물관,20185,4357
2013,06,감귤박물관,4803,105
2013,06,기당미술관,894,0
2013,06,마라해양도립공원,26423,0
2013,06,박물관은살아있다,0,0
2013,06,산방산,51364,1307
2013,06,서귀포도립해양공원,16317,0
2013,06,서귀포자연휴양림,10773,0
2013,06,서복전시관,2282,1146
2013,06,성산일출봉,150160,131026
2013,06,소리섬박물관,0,0
2013,06,소인국테마파크,34236,1472
2013,06,신영영화박물관,0,0
2013,06,아프리카박물관,0,0
2013,06,여미지식물원,35435,0
2013,06,이중섭미술관,10666,62
2013,06,익스트림 아일랜드,0,0
2013,06,일출랜드,35091,1770
2013,06,정방폭포,67256,6849
2013,06,제주민속촌박물관,0,0
2013,06,제주조각공원,1012,0
2013,06,제주추사관,4971,64
2013,06,중문주상절리대,111790,33727
2013,06,천제연폭포,47035,17136
2013,06,천지연폭포,119153,34546
2013,06,카멜리아힐,0,0
2013,06,테디베어뮤지엄,38250,12750
2013,06,퍼시픽랜드,0,0
2013,06,아쿠아플라넷,0,0
2013,06,화락원,0,0
2013,07,(주)제주미니미니랜드,0,0
2013,07,국립제주박물관,26948,1772
2013,07,도립미술관,0,0
2013,07,만장굴관광지,79197,9826
2013,07,목석원,0,0
2013,07,민속자연사박물관,19500,40254
2013,07,비자림,43400,752
2013,07,산굼부리,0,0
2013,07,삼성혈,0,0
2013,07,삼양선사유적지,2980,7
2013,07,생각하는 정원,0,0
2013,07,절물자연휴양림,45452,0
2013,07,제주도립 김창열미술관,0,0
2013,07,제주돌문화공원,21596,367
2013,07,제주러브랜드,0,0
2013,07,제주목관아지,12866,1643
2013,07,제주별빛누리공원,7227,128
2013,07,제주항일기념관,11526,29
2013,07,한라산국립공원,80365,0
2013,07,한림공원,0,0
2013,07,항몽 유적지,11246,141
2013,07,해녀 박물관,34622,3563
2013,07,감귤박물관,4359,42
2013,07,기당미술관,655,0
2013,07,마라해양도립공원,17888,0
2013,07,박물관은살아있다,0,0
2013,07,산방산,26909,1468
2013,07,서귀포도립해양공원,11013,0
2013,07,서귀포자연휴양림,24626,11
2013,07,서복전시관,1517,853
2013,07,성산일출봉,121547,197941
2013,07,소리섬박물관,0,0
2013,07,소인국테마파크,0,0
2013,07,신영영화박물관,0,0
2013,07,아프리카박물관,0,0
2013,07,여미지식물원,0,0
2013,07,이중섭미술관,16979,22
2013,07,익스트림 아일랜드,0,0
2013,07,일출랜드,21157,1359
2013,07,정방폭포,78496,8578
2013,07,제주민속촌박물관,0,0
2013,07,제주조각공원,7971,0
2013,07,제주추사관,4520,25
2013,07,중문주상절리대,91015,53788
2013,07,천제연폭포,46119,25251
2013,07,천지연폭포,107179,55469
2013,07,카멜리아힐,0,0
2013,07,테디베어뮤지엄,50785,0
2013,07,퍼시픽랜드,0,0
2013,07,아쿠아플라넷,0,0
2013,07,화락원,0,0
2013,08,(주)제주미니미니랜드,0,0
2013,08,국립제주박물관,34200,1511
2013,08,도립미술관,0,0
2013,08,만장굴관광지,116014,9815
2013,08,목석원,0,0
2013,08,민속자연사박물관,25782,34639
2013,08,비자림,56252,992
2013,08,산굼부리,0,0
2013,08,삼성혈,0,0
2013,08,삼양선사유적지,2326,9
2013,08,생각하는 정원,0,0
2013,08,절물자연휴양림,51976,0
2013,08,제주도립 김창열미술관,0,0
2013,08,제주돌문화공원,24478,561
2013,08,제주러브랜드,0,0
2013,08,제주목관아지,9558,2216
2013,08,제주별빛누리공원,11706,74
2013,08,제주항일기념관,12281,32
2013,08,한라산국립공원,88995,0
2013,08,한림공원,0,0
2013,08,항몽 유적지,12201,89
2013,08,해녀 박물관,19714,2772
2013,08,감귤박물관,6104,64
2013,08,기당미술관,791,0
2013,08,마라해양도립공원,24981,0
2013,08,박물관은살아있다,0,0
2013,08,산방산,36644,1450
2013,08,서귀포도립해양공원,18627,0
2013,08,서귀포자연휴양림,33333,24
2013,08,서복전시관,3761,725
2013,08,성산일출봉,132532,219000
2013,08,소리섬박물관,0,0
2013,08,소인국테마파크,0,0
2013,08,신영영화박물관,0,0
2013,08,아프리카박물관,0,0
2013,08,여미지식물원,0,0
2013,08,이중섭미술관,24543,29
2013,08,익스트림 아일랜드,0,0
2013,08,일출랜드,27099,1633
2013,08,정방폭포,114597,8717
2013,08,제주민속촌박물관,0,0
2013,08,제주조각공원,8890,0
2013,08,제주추사관,5211,19
2013,08,중문주상절리대,111185,57142
2013,08,천제연폭포,62617,31160
2013,08,천지연폭포,145088,59905
2013,08,카멜리아힐,0,0
2013,08,테디베어뮤지엄,64823,0
2013,08,퍼시픽랜드,0,0
2013,08,아쿠아플라넷,0,0
2013,08,화락원,0,0
2013,09,(주)제주미니미니랜드,0,0
2013,09,국립제주박물관,29665,1376
2013,09,도립미술관,0,0
2013,09,만장굴관광지,56094,9989
2013,09,목석원,0,0
2013,09,민속자연사박물관,34283,30451
2013,09,비자림,44704,1175
2013,09,산굼부리,0,0
2013,09,삼성혈,0,0
2013,09,삼양선사유적지,2790,31
2013,09,생각하는 정원,0,0
2013,09,절물자연휴양림,37409,0
2013,09,제주도립 김창열미술관,0,0
2013,09,제주돌문화공원,33494,1008
2013,09,제주러브랜드,0,0
2013,09,제주목관아지,10863,1931
2013,09,제주별빛누리공원,7237,33
2013,09,제주항일기념관,10448,2
2013,09,한라산국립공원,91364,0
2013,09,한림공원,0,0
2013,09,항몽 유적지,10163,37
2013,09,해녀 박물관,8847,1702
2013,09,감귤박물관,4182,44
2013,09,기당미술관,710,0
2013,09,마라해양도립공원,7509,0
2013,09,박물관은살아있다,0,0
2013,09,산방산,35163,1924
2013,09,서귀포도립해양공원,12364,0
2013,09,서귀포자연휴양림,21818,9
2013,09,서복전시관,5516,929
2013,09,성산일출봉,141220,165379
2013,09,소리섬박물관,0,0
2013,09,소인국테마파크,0,0
2013,09,신영영화박물관,0,0
2013,09,아프리카박물관,0,0
2013,09,여미지식물원,0,0
2013,09,이중섭미술관,16323,25
2013,09,익스트림 아일랜드,0,0
2013,09,일출랜드,32595,0
2013,09,정방폭포,75102,5621
2013,09,제주민속촌박물관,0,0
2013,09,제주조각공원,10590,0
2013,09,제주추사관,5331,18
2013,09,중문주상절리대,111106,45028
2013,09,천제연폭포,48883,25186
2013,09,천지연폭포,117749,42558
2013,09,카멜리아힐,0,0
2013,09,테디베어뮤지엄,38937,0
2013,09,퍼시픽랜드,0,0
2013,09,아쿠아플라넷,0,0
2013,09,화락원,0,0
2013,1,(주)제주미니미니랜드,0,0
2013,1,국립제주박물관,39333,4027
2013,1,도립미술관,0,0
2013,1,만장굴관광지,58088,12302
2013,1,목석원,0,0
2013,1,민속자연사박물관,79192,21063
2013,1,비자림,50917,1562
2013,1,산굼부리,0,0
2013,1,삼성혈,0,0
2013,1,삼양선사유적지,2403,14
2013,1,생각하는 정원,0,0
2013,1,절물자연휴양림,71851,0
2013,1,제주도립 김창열미술관,0,0
2013,1,제주돌문화공원,43543,598
2013,1,제주러브랜드,0,0
2013,1,제주목관아지,11824,1353
2013,1,제주별빛누리공원,8043,56
2013,1,제주항일기념관,9812,2
2013,1,한라산국립공원,148960,0
2013,1,한림공원,0,0
2013,1,항몽 유적지,10739,47
2013,1,해녀 박물관,52303,9013
2013,1,감귤박물관,5650,40
2013,1,기당미술관,1122,0
2013,1,마라해양도립공원,21956,0
2013,1,박물관은살아있다,0,0
2013,1,산방산,70512,1350
2013,1,서귀포도립해양공원,14162,0
2013,1,서귀포자연휴양림,11941,30
2013,1,서복전시관,4900,469
2013,1,성산일출봉,193353,113234
2013,1,소리섬박물관,0,0
2013,1,소인국테마파크,0,0
2013,1,신영영화박물관,0,0
2013,1,아프리카박물관,0,0
2013,1,여미지식물원,0,0
2013,1,이중섭미술관,19752,60
2013,1,익스트림 아일랜드,0,0
2013,1,일출랜드,47677,2094
2013,1,정방폭포,79248,3408
2013,1,제주민속촌박물관,0,0
2013,1,제주조각공원,1548,50
2013,1,제주추사관,4559,7
2013,1,중문주상절리대,158764,36639
2013,1,천제연폭포,59661,17815
2013,1,천지연폭포,152584,27642
2013,1,카멜리아힐,0,0
2013,1,테디베어뮤지엄,31935,16243
2013,1,퍼시픽랜드,0,0
2013,1,아쿠아플라넷,0,0
2013,1,화락원,0,0
2013,11,(주)제주미니미니랜드,0,0
2013,11,국립제주박물관,22350,1504
2013,11,도립미술관,0,0
2013,11,만장굴관광지,39092,7574
2013,11,목석원,0,0
2013,11,민속자연사박물관,74211,15410
2013,11,비자림,41399,640
2013,11,산굼부리,0,0
2013,11,삼성혈,0,0
2013,11,삼양선사유적지,2869,16
2013,11,생각하는 정원,0,0
2013,11,절물자연휴양림,51333,0
2013,11,제주도립 김창열미술관,0,0
2013,11,제주돌문화공원,25851,211
2013,11,제주러브랜드,0,0
2013,11,제주목관아지,7671,572
2013,11,제주별빛누리공원,5823,38
2013,11,제주항일기념관,4876,42
2013,11,한라산국립공원,113726,0
2013,11,한림공원,0,0
2013,11,항몽 유적지,8533,25
2013,11,해녀 박물관,8776,1702
2013,11,감귤박물관,5499,0
2013,11,기당미술관,1234,0
2013,11,마라해양도립공원,21470,0
2013,11,박물관은살아있다,0,0
2013,11,산방산,52022,936
2013,11,서귀포도립해양공원,10913,0
2013,11,서귀포자연휴양림,7019,4
2013,11,서복전시관,4579,199
2013,11,성산일출봉,143253,71509
2013,11,소리섬박물관,0,0
2013,11,소인국테마파크,0,0
2013,11,신영영화박물관,0,0
2013,11,아프리카박물관,0,0
2013,11,여미지식물원,0,0
2013,11,이중섭미술관,17836,33
2013,11,익스트림 아일랜드,0,0
2013,11,일출랜드,33077,1739
2013,11,정방폭포,56420,2229
2013,11,제주민속촌박물관,0,0
2013,11,제주조각공원,1113,0
2013,11,제주추사관,6382,30
2013,11,중문주상절리대,110838,21352
2013,11,천제연폭포,43235,11777
2013,11,천지연폭포,105066,16950
2013,11,카멜리아힐,0,0
2013,11,테디베어뮤지엄,19547,10194
2013,11,퍼시픽랜드,0,0
2013,11,아쿠아플라넷,0,0
2013,11,화락원,0,0
2013,12,(주)제주미니미니랜드,0,0
2013,12,국립제주박물관,23910,1269
2013,12,도립미술관,0,0
2013,12,만장굴관광지,37761,5624
2013,12,목석원,0,0
2013,12,민속자연사박물관,73368,12284
2013,12,비자림,25735,439
2013,12,산굼부리,0,0
2013,12,삼성혈,0,0
2013,12,삼양선사유적지,2659,6
2013,12,생각하는 정원,0,0
